record_id	limit	sex	education	marriage	age	pay0	pay2	pay3	pay4	pay5	pay6	bill_amt1	bill_amt2	bill_amt3	bill_amt4	bill_amt5	bill_amt6	pay_amt1	pay_amt2	pay_amt3	pay_amt4	pay_amt5	pay_amt6	label
11348	1	2	2	2	0	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
11349	3	2	2	2	0	2	2	2	2	2	2	11	10	11	10	9	9	4	6	4	4	4	4	0
11350	11	2	1	1	10	1	1	1	1	1	1	3	1	1	2	1	1	1	1	4	1	0	1	0
11351	1	1	2	1	15	2	2	2	0	0	0	7	7	1	1	1	1	2	0	12	0	0	0	1
11352	13	2	2	1	14	1	1	1	1	1	1	2	2	3	2	1	2	1	2	4	0	2	1	0
11353	13	1	1	1	14	0	0	0	0	0	0	3	2	2	1	1	1	1	1	0	1	1	1	1
11354	5	1	1	2	5	4	4	4	4	4	4	12	12	12	12	12	12	6	8	7	8	8	7	1
11355	2	2	2	1	7	2	2	2	2	2	2	6	6	6	5	6	6	2	3	4	2	1	2	0
11356	13	2	2	2	4	0	0	0	0	0	0	4	5	10	4	6	4	11	13	11	11	10	12	0
11357	13	1	1	2	3	1	1	1	1	2	2	2	4	3	4	5	0	10	3	11	0	0	0	0
11358	9	2	1	2	4	2	2	2	2	2	2	13	13	13	13	13	13	9	10	10	9	9	11	0
11359	2	2	2	2	8	4	4	2	2	2	2	8	8	8	8	8	8	0	4	4	3	3	8	1
11360	3	2	2	2	8	2	2	2	2	2	1	9	10	11	9	4	5	12	12	9	3	12	10	0
11361	12	1	2	1	10	2	2	2	2	2	1	14	14	14	13	14	10	10	8	7	9	12	11	0
11362	2	2	2	1	9	4	4	4	4	4	4	7	7	7	7	7	8	9	0	5	0	5	0	1
11363	3	2	2	1	8	2	2	0	0	0	0	8	1	1	1	1	1	0	0	0	0	0	0	0
11364	12	2	3	1	12	1	1	1	1	1	1	3	2	2	1	1	2	1	1	1	1	2	2	0
11365	6	2	2	2	12	3	4	2	2	2	2	11	11	11	10	10	10	0	6	6	6	6	4	0
11366	3	1	2	3	14	2	2	2	4	2	2	8	9	9	9	9	10	5	10	0	6	7	0	1
11367	7	2	2	3	2	0	0	0	0	0	0	4	8	4	10	5	2	13	8	12	11	2	5	0
11368	14	1	3	2	10	4	2	2	2	2	2	15	15	15	14	14	14	13	13	11	12	12	11	1
11369	3	1	1	2	7	2	2	2	2	2	2	7	6	6	6	6	5	4	4	6	4	4	2	0
11370	3	1	2	1	15	2	2	2	2	2	2	11	11	11	8	8	9	7	5	2	3	5	6	0
11371	11	1	2	1	10	4	4	1	1	2	2	5	5	2	3	2	2	1	2	6	0	0	2	1
11372	3	2	1	2	2	2	2	2	2	2	2	10	9	7	6	6	7	5	4	2	6	2	6	0
11373	9	1	2	2	4	1	2	2	2	1	1	8	9	8	7	6	6	13	12	12	12	11	12	0
11374	7	1	2	1	8	2	2	2	2	2	2	14	14	14	13	13	14	12	12	12	9	10	10	0
11375	2	1	2	2	5	4	4	4	2	2	2	7	8	8	8	8	8	10	0	3	4	6	4	0
11376	0	2	2	1	10	5	4	2	2	4	2	5	5	5	5	5	5	0	2	4	0	1	1	1
11377	1	2	2	1	13	2	2	2	2	4	2	6	6	6	8	6	6	3	5	6	1	6	9	0
11378	13	1	2	1	10	2	2	1	1	1	2	5	4	2	2	7	7	5	1	3	12	7	7	0
11379	9	1	1	2	5	2	2	2	4	1	1	5	5	5	3	3	13	5	8	0	6	12	6	0
11380	1	2	1	3	0	4	2	2	2	2	2	6	6	7	6	6	0	3	4	6	0	0	5	1
11381	6	2	3	1	10	2	2	2	2	2	2	13	13	13	12	10	10	10	10	8	8	6	6	0
11382	10	2	5	2	7	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
11383	11	2	1	1	8	1	4	1	1	1	1	2	2	2	1	1	1	0	1	0	1	1	2	1
11384	6	2	2	2	12	4	4	4	4	4	2	9	10	10	9	10	10	4	5	4	0	5	5	1
11385	3	2	3	3	10	4	4	4	4	4	4	10	10	11	10	8	8	6	4	0	8	0	4	1
11386	8	2	2	2	9	1	1	1	1	1	0	1	3	5	2	1	1	6	10	4	0	0	0	1
11387	10	2	1	2	3	1	1	1	2	2	1	2	4	7	6	1	2	10	13	0	0	1	0	0
11388	9	2	1	1	12	2	2	2	2	2	2	9	9	9	8	8	8	10	10	9	6	9	7	0
11389	12	2	2	2	5	2	2	2	2	4	2	15	15	15	14	14	14	12	12	12	0	10	11	0
11390	12	2	1	2	13	2	2	4	2	2	2	15	15	15	14	14	14	13	0	11	11	11	11	1
11391	9	2	2	1	11	1	1	1	0	0	0	5	4	0	0	0	0	9	0	0	0	0	0	0
11392	11	2	1	2	4	2	2	2	2	2	2	14	14	13	5	5	8	10	8	2	2	11	11	0
11393	1	2	2	2	6	2	2	2	2	2	5	7	7	7	7	7	8	4	4	2	6	0	0	0
11394	3	2	2	1	7	0	0	0	0	0	0	2	1	1	1	7	1	12	0	0	12	0	0	0
11395	9	2	1	1	13	1	1	0	0	0	1	11	1	1	1	1	7	0	0	0	0	12	12	0
11396	8	1	1	1	15	2	2	2	2	1	1	6	6	6	5	2	3	3	2	0	4	4	4	0
11397	7	2	2	2	2	2	2	2	2	2	2	14	14	14	13	13	13	10	9	9	8	9	9	0
11398	3	1	1	1	0	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
11399	13	2	1	2	2	0	0	0	0	0	0	1	4	5	4	5	5	8	11	8	9	9	10	1
11400	10	2	1	2	4	2	2	1	1	1	2	11	11	4	4	8	5	10	10	9	12	0	6	0
11401	12	1	2	2	9	4	4	4	4	4	4	15	15	15	14	14	14	12	11	10	9	11	2	1
11402	2	2	3	1	12	2	2	2	2	2	2	12	8	6	3	9	9	3	3	2	12	3	4	1
11403	2	2	2	2	2	2	2	4	2	2	2	4	5	5	5	5	6	7	0	7	6	5	3	0
11404	8	1	3	1	11	1	1	1	2	1	1	2	2	3	1	2	1	1	3	0	5	1	1	0
11405	3	2	1	2	0	2	2	2	4	4	4	6	7	7	6	7	7	6	6	2	5	0	7	0
11406	6	2	2	1	4	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
11407	6	1	2	2	9	2	2	4	2	2	4	8	8	7	6	8	7	8	0	10	12	0	10	0
11408	14	2	1	1	10	1	1	1	1	1	1	6	6	6	5	2	5	12	12	11	2	11	2	0
11409	4	2	3	1	10	2	2	2	2	2	4	8	8	8	8	9	9	3	4	3	6	0	4	0
11410	3	2	2	1	14	4	4	4	4	4	4	8	8	9	8	9	9	4	1	6	1	6	0	1
11411	14	1	1	2	13	4	4	4	4	4	4	15	15	15	14	14	14	12	12	11	11	0	12	1
11412	1	1	2	1	15	3	4	4	1	1	1	4	5	4	5	4	1	2	1	11	10	0	0	0
11413	5	2	1	2	8	2	2	2	2	2	4	11	11	11	9	11	9	8	10	11	12	0	12	0
11414	14	1	1	1	7	4	4	2	2	0	0	15	15	15	1	1	1	11	12	0	0	0	9	1
11415	2	2	3	1	9	2	2	4	2	2	4	6	7	7	7	8	8	7	0	7	6	0	6	0
11416	10	1	2	1	14	1	1	1	1	1	1	11	10	6	3	4	4	13	12	9	10	10	11	0
11417	1	1	1	2	7	2	2	2	2	2	2	7	9	7	7	6	3	3	3	1	1	0	0	0
11418	3	2	2	2	2	2	2	2	2	2	0	8	8	8	4	0	0	4	5	4	0	0	12	0
11419	2	2	5	2	13	2	2	4	2	2	0	8	7	7	6	1	1	10	0	9	0	0	0	0
11420	8	1	1	1	12	2	2	2	2	2	2	12	11	11	9	9	9	6	10	11	9	9	9	0
11421	13	2	1	2	3	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0
11422	14	1	2	1	14	1	1	1	1	1	2	1	4	2	5	12	12	8	1	11	12	8	5	0
11423	8	2	1	2	4	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
11424	1	1	2	2	12	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	7	1
11425	13	2	3	1	14	1	1	1	1	1	1	2	3	4	1	10	1	4	7	0	12	0	6	1
11426	8	1	1	1	12	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
11427	3	1	2	2	2	3	4	4	4	4	4	9	9	9	9	9	9	6	5	0	7	0	8	1
11428	7	1	3	1	12	1	1	1	2	1	1	3	1	3	2	1	4	0	4	0	0	10	0	0
11429	5	2	2	1	11	1	1	2	2	2	1	5	11	11	7	4	11	13	13	1	0	12	1	0
11430	3	1	2	2	5	2	2	2	2	2	2	11	11	9	9	9	9	6	4	3	4	6	4	0
11431	12	2	3	2	8	2	2	1	2	2	2	4	1	13	13	12	12	0	13	8	8	8	10	0
11432	12	1	2	1	12	2	2	2	2	2	2	11	12	12	11	12	12	6	6	4	5	5	5	0
11433	4	2	1	2	12	2	2	2	0	1	1	12	12	0	0	2	3	3	0	0	9	4	2	0
11434	12	2	2	1	4	2	2	2	2	2	4	15	15	15	14	14	14	12	12	11	12	11	0	0
11435	10	2	2	2	6	0	0	0	0	0	0	0	4	5	3	4	4	8	10	8	11	9	8	0
11436	14	2	1	1	13	2	2	2	2	2	2	15	15	15	14	14	14	13	12	12	12	12	12	0
11437	3	1	2	2	2	2	2	2	2	2	2	10	9	9	7	5	1	4	6	4	3	0	0	0
11438	3	2	3	1	14	4	2	2	2	2	2	10	10	11	10	10	11	5	6	5	6	5	5	1
11439	12	2	1	1	13	0	0	0	0	0	0	1	2	2	7	1	2	1	1	12	1	2	1	0
11440	1	2	2	2	0	2	2	2	2	2	2	7	7	7	6	7	7	4	4	2	2	2	2	0
11441	8	2	2	2	3	1	1	1	2	2	2	2	0	8	7	8	8	0	13	4	2	2	7	1
11442	12	2	1	2	5	1	1	1	1	2	1	3	2	2	4	4	3	1	1	10	0	8	1	0
11443	10	2	2	2	7	2	2	2	0	0	0	10	5	1	1	1	1	2	0	0	0	0	0	0
11444	7	2	2	2	14	0	0	0	0	0	0	2	2	1	3	1	2	1	0	8	0	2	2	1
11445	6	1	3	1	10	2	2	2	2	2	2	11	11	12	11	11	11	6	6	6	6	6	6	0
11446	3	1	2	2	0	2	2	2	0	0	0	10	10	1	1	1	1	2	0	0	0	0	1	0
11447	10	2	1	2	11	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
11448	8	2	1	2	12	0	0	0	0	0	0	1	1	1	4	1	5	0	0	9	0	11	0	0
11449	1	1	2	1	12	1	1	1	1	1	2	4	3	2	1	2	2	4	1	1	2	0	0	0
11450	13	2	1	1	7	2	2	2	2	2	2	15	15	15	14	14	14	12	12	11	11	11	11	0
11451	3	2	3	2	2	3	4	4	4	4	4	9	9	9	9	9	9	4	5	0	7	0	5	1
11452	9	2	5	1	3	2	2	2	2	2	2	15	15	15	14	13	13	11	11	10	10	10	10	0
11453	2	2	1	2	13	3	4	1	1	1	1	4	3	2	1	9	2	0	2	1	12	2	8	0
11454	6	1	1	1	8	4	4	4	4	4	4	13	13	13	12	13	13	9	9	8	9	0	11	1
11455	13	1	2	1	7	2	2	2	1	1	2	5	5	5	3	6	6	10	6	7	12	11	11	0
11456	4	2	2	1	14	2	2	2	2	2	2	12	8	9	8	8	9	3	3	3	3	3	4	0
11457	4	2	2	1	3	3	4	2	2	2	2	12	12	12	9	8	9	0	7	6	2	2	0	1
11458	12	1	1	2	10	1	1	1	1	1	1	1	2	2	1	1	2	1	1	0	1	4	4	0
11459	8	2	2	2	5	2	2	2	2	2	2	12	12	12	11	11	11	6	8	7	7	8	6	0
11460	3	1	2	1	11	2	2	2	2	2	2	9	8	12	8	7	7	4	6	4	3	5	3	1
11461	10	1	1	2	6	2	2	2	2	2	2	9	9	10	9	10	10	5	5	5	4	4	8	0
11462	4	1	3	1	10	1	1	4	2	1	4	4	6	6	2	3	3	13	0	0	7	0	4	1
11463	4	2	2	2	15	2	2	2	2	2	2	13	12	12	11	10	10	7	8	4	3	0	0	0
11464	14	2	3	1	11	3	1	1	1	0	1	3	4	2	0	3	3	8	1	0	7	5	4	0
11465	6	1	2	2	15	1	4	4	4	2	1	4	4	5	4	3	5	0	10	0	0	10	11	0
11466	10	2	1	1	14	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1
11467	3	2	3	1	1	3	0	1	2	2	2	0	0	11	10	9	9	0	13	5	4	4	4	0
11468	6	1	1	1	8	1	4	1	2	2	2	2	2	3	2	1	1	0	3	0	0	0	1	0
11469	6	1	2	2	3	2	2	2	2	2	2	12	13	13	12	12	12	7	8	7	8	8	8	0
11470	3	1	2	2	8	2	2	2	2	2	2	12	12	12	9	10	10	8	6	4	5	5	6	0
11471	1	1	3	2	0	3	6	5	4	2	2	7	8	8	7	5	1	1	0	0	0	0	0	1
11472	3	1	1	2	7	2	2	2	1	2	2	7	6	1	1	2	8	3	0	1	0	12	3	0
11473	3	1	2	2	12	2	2	2	2	0	1	11	10	10	0	0	7	6	6	0	0	12	3	0
11474	13	2	1	2	5	1	2	2	2	2	1	5	6	7	8	6	4	10	11	12	1	10	10	0
11475	13	1	1	2	7	2	2	2	2	2	2	15	15	15	14	14	14	12	11	10	12	12	9	0
11476	4	1	2	2	5	1	1	1	2	2	2	8	1	12	11	11	12	0	13	5	6	0	0	0
11477	7	2	1	2	4	2	2	2	2	2	2	9	10	10	9	10	10	5	7	4	3	9	1	0
11478	13	2	1	2	13	0	0	0	0	0	0	3	3	4	5	5	3	6	9	11	11	6	6	0
11479	7	1	1	2	14	1	1	1	1	1	4	2	7	4	3	3	3	13	8	7	8	0	5	0
11480	1	1	2	2	10	3	4	2	2	2	2	6	6	6	6	7	8	0	5	7	3	6	0	1
11481	9	2	2	2	8	3	1	4	1	2	2	0	5	4	5	4	4	12	0	11	0	0	12	0
11482	3	1	3	1	13	6	5	4	2	2	2	10	10	11	10	10	10	0	0	5	3	3	6	1
11483	3	1	1	2	14	2	2	2	2	2	2	8	8	8	7	7	7	7	7	1	3	2	2	0
11484	9	1	2	1	15	2	2	2	2	2	2	14	15	15	13	13	13	12	11	9	10	10	9	0
11485	14	2	2	1	12	3	0	0	0	1	1	1	1	1	1	2	12	0	0	0	5	12	0	0
11486	3	1	3	2	15	2	2	2	2	2	2	11	8	9	8	9	9	7	3	3	3	4	3	1
11487	1	1	3	1	13	2	1	4	2	2	4	5	4	4	5	7	7	10	0	9	11	0	6	0
11488	14	1	1	1	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11489	3	1	2	1	12	2	2	4	1	1	1	8	9	9	2	2	6	10	0	3	2	12	0	1
11490	6	2	1	2	2	4	4	4	1	1	2	3	4	3	2	4	4	9	0	3	10	0	0	1
11491	3	2	2	1	7	4	4	4	4	5	4	11	12	12	11	11	12	7	7	10	0	7	4	1
11492	3	1	2	2	4	2	2	2	2	2	2	7	7	10	6	7	7	4	13	1	2	2	2	0
11493	4	2	2	1	5	4	4	4	4	2	2	12	12	13	10	8	8	0	9	0	3	9	3	1
11494	11	2	2	1	12	3	0	0	1	2	1	1	0	0	2	1	3	0	0	6	0	4	0	0
11495	2	1	2	2	5	3	5	4	4	5	4	8	8	8	8	8	9	0	0	9	0	8	5	1
11496	5	2	2	1	10	2	2	2	2	2	2	12	13	13	12	8	9	9	11	7	5	5	5	1
11497	4	2	2	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
11498	2	2	2	1	5	4	4	4	2	2	4	6	7	7	6	7	8	7	0	3	6	6	0	1
11499	3	1	2	2	13	3	4	2	2	2	2	6	6	7	6	7	7	0	3	3	6	1	2	1
11500	3	1	2	1	14	2	2	2	2	2	1	11	11	12	11	7	10	6	7	5	4	12	5	0
11501	3	2	2	2	0	4	2	2	2	2	2	10	10	10	7	7	7	4	6	3	2	4	2	0
11502	13	2	1	2	3	2	1	2	1	1	1	12	8	12	9	11	10	13	13	12	12	12	12	0
11503	11	2	1	1	10	2	2	2	2	2	2	14	14	15	14	14	14	11	12	11	10	10	10	1
11504	12	2	3	1	14	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	9	1
11505	3	1	2	3	12	2	2	2	2	2	2	11	10	13	9	10	10	4	4	3	4	4	5	0
11506	8	2	1	1	7	0	0	0	0	0	0	6	5	6	5	6	5	11	12	11	12	11	5	0
11507	3	1	1	2	5	4	4	4	2	2	0	5	5	4	2	1	1	7	0	2	0	0	0	1
11508	3	2	3	2	14	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
11509	14	2	2	1	5	2	2	2	2	2	2	9	9	8	4	5	5	10	6	6	9	1	5	0
11510	2	2	2	2	2	3	4	2	2	4	2	6	6	6	6	6	6	0	4	6	0	2	3	0
11511	5	2	1	2	1	2	2	2	2	2	4	9	8	9	8	8	7	7	11	0	6	0	11	0
11512	14	2	2	2	9	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
11513	6	2	2	1	11	2	2	2	2	2	2	14	14	14	13	12	12	10	10	8	8	8	7	0
11514	14	2	2	2	11	2	2	2	2	2	2	15	15	15	14	14	14	12	12	11	11	11	11	0
11515	12	1	2	1	10	3	4	2	2	2	2	15	15	15	14	14	14	0	12	11	10	10	10	0
11516	10	2	1	2	5	2	2	2	2	2	2	11	11	9	7	8	8	10	7	8	8	6	0	0
11517	4	2	2	2	14	2	2	2	2	2	2	10	10	10	7	5	8	7	8	5	9	12	6	0
11518	13	1	1	1	13	2	2	2	2	0	0	13	12	11	0	0	0	12	12	0	0	0	0	0
11519	3	1	1	2	4	1	1	1	0	0	0	4	2	1	1	1	1	1	0	0	0	0	0	0
11520	1	1	2	2	11	1	1	2	2	2	2	2	6	5	4	5	5	12	3	2	9	0	0	0
11521	10	2	2	1	12	1	1	1	1	1	1	3	4	5	2	2	4	10	11	3	3	8	11	0
11522	3	1	2	2	8	2	2	2	2	2	1	10	10	8	8	5	7	3	5	3	3	12	2	0
11523	3	2	1	2	5	2	1	2	1	1	2	7	5	4	4	5	5	11	4	11	11	0	11	0
11524	3	1	1	2	1	1	4	1	1	1	2	3	2	3	1	2	2	0	4	0	4	0	0	0
11525	7	1	2	2	6	5	4	4	2	2	4	12	12	12	12	12	12	8	0	7	8	7	7	0
11526	3	1	3	2	14	2	2	2	2	2	2	11	10	9	8	8	8	4	4	2	3	3	4	0
11527	11	1	1	2	9	2	2	2	2	2	2	13	13	12	11	11	11	10	7	7	9	7	7	0
11528	2	1	2	1	13	4	4	4	4	4	4	8	8	8	8	8	8	7	0	6	4	0	7	1
11529	6	2	2	2	11	2	2	2	2	2	2	13	13	14	13	13	13	10	10	9	9	9	9	0
11530	6	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11531	11	2	1	2	5	1	1	1	1	1	1	3	2	4	2	2	2	2	11	2	3	3	1	0
11532	3	2	2	2	15	2	2	2	2	2	2	11	10	9	8	9	9	5	5	6	6	7	5	0
11533	0	1	1	2	0	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
11534	14	1	1	2	11	4	4	4	4	4	4	11	11	11	10	11	11	0	9	0	9	5	0	0
11535	12	2	2	1	11	3	0	0	0	0	0	0	5	2	3	1	2	12	1	7	1	1	10	0
11536	13	1	2	1	12	2	2	2	2	2	2	15	15	15	14	14	14	13	12	11	11	11	11	0
11537	2	2	5	2	13	4	2	2	2	2	2	8	9	9	9	9	9	5	4	4	4	3	4	1
11538	12	2	1	2	7	3	0	1	2	2	0	1	1	2	1	0	0	0	1	0	0	0	4	0
11539	4	2	3	1	7	4	2	2	2	4	2	8	8	8	7	7	8	4	3	6	0	3	5	0
11540	10	2	2	1	13	0	0	0	0	1	2	6	5	6	4	5	5	11	12	10	11	0	11	0
11541	12	2	1	2	8	1	4	4	0	1	1	5	2	1	1	2	1	0	0	0	3	0	0	0
11542	3	1	2	2	2	2	2	2	2	2	2	10	10	11	9	7	7	4	4	4	2	2	2	0
11543	9	1	2	2	11	4	4	4	4	4	4	14	14	14	14	14	14	12	11	10	10	10	10	1
11544	1	2	2	2	0	2	2	2	2	2	2	5	5	6	5	5	5	2	2	1	3	1	2	0
11545	3	2	2	1	0	4	4	4	2	2	2	11	11	10	9	9	3	9	0	4	5	5	12	1
11546	3	2	1	1	8	1	2	2	2	2	2	10	10	6	6	6	4	2	10	4	3	1	6	0
11547	3	2	2	2	1	2	2	2	2	2	2	10	10	10	9	8	8	7	8	6	6	3	6	0
11548	2	2	2	1	2	2	2	2	2	2	2	7	7	7	5	5	6	3	2	0	2	0	0	0
11549	12	1	1	2	15	0	0	0	0	0	0	3	3	3	2	3	3	6	5	2	8	5	0	0
11550	4	2	2	2	2	2	2	2	1	2	2	8	8	5	5	4	4	10	2	11	1	1	0	0
11551	4	2	2	1	3	1	1	1	1	1	1	3	3	1	1	3	4	4	0	1	7	10	0	0
11552	13	2	1	2	2	2	2	2	2	2	0	15	14	12	5	1	1	11	4	6	0	0	0	1
11553	2	2	2	1	5	3	5	4	4	4	4	8	8	8	8	8	9	0	0	6	0	7	0	0
11554	3	1	3	2	1	2	2	2	2	2	2	7	7	7	6	6	7	4	3	3	2	2	2	0
11555	3	2	3	2	5	2	2	2	2	2	2	8	6	7	6	7	7	3	3	2	5	3	4	0
11556	11	2	1	2	2	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
11557	14	1	1	2	4	3	1	4	1	2	2	0	4	4	12	12	12	12	0	12	11	11	12	0
11558	12	2	1	1	8	1	1	0	0	0	1	4	1	1	1	1	2	0	0	0	0	1	1	0
11559	12	2	1	2	4	0	1	2	2	2	1	3	9	9	7	6	2	13	13	7	1	2	12	0
11560	2	1	2	2	2	2	2	2	2	1	1	8	6	4	3	5	3	6	4	5	11	5	10	1
11561	5	2	1	1	5	4	4	0	0	0	0	3	1	1	1	1	1	0	0	0	0	0	0	0
11562	1	2	3	1	6	1	7	6	5	4	2	6	6	6	5	5	6	0	1	0	0	1	1	1
11563	6	2	1	2	10	4	4	4	4	4	4	2	2	2	2	2	2	1	1	2	0	2	0	1
11564	10	2	2	2	5	0	0	0	0	1	4	1	1	1	1	2	2	0	0	0	3	0	10	0
11565	8	2	2	2	11	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	2	1
11566	6	1	2	2	5	3	4	4	2	2	2	11	11	11	10	10	10	6	0	5	6	5	6	1
11567	9	2	2	1	13	2	2	2	2	2	2	14	14	14	13	12	12	10	11	9	9	9	9	0
11568	10	2	2	2	6	2	2	2	2	2	1	7	7	7	4	0	6	5	2	5	0	12	11	0
11569	3	2	2	1	3	2	2	2	2	2	2	11	11	11	11	11	11	4	5	5	6	6	6	1
11570	11	2	2	1	10	1	1	0	1	1	1	1	0	0	1	1	1	0	0	2	1	1	0	0
11571	1	1	2	2	14	2	2	2	2	2	2	7	9	6	6	6	6	3	9	4	1	1	1	0
11572	14	2	2	1	15	1	1	1	1	1	1	4	3	4	5	6	14	4	7	11	11	12	0	0
11573	12	1	2	2	5	2	2	2	2	2	2	9	10	14	13	13	14	12	13	10	10	11	11	1
11574	14	1	3	1	4	2	2	2	2	2	2	13	13	13	13	13	13	9	8	8	9	8	9	0
11575	1	2	2	1	9	2	2	2	2	2	2	5	4	5	4	5	6	7	5	2	6	9	0	0
11576	8	1	2	1	9	0	0	0	0	0	0	5	4	6	3	3	3	10	12	8	6	7	7	0
11577	3	1	2	2	1	1	1	1	2	2	1	2	2	5	3	3	2	1	11	2	0	2	11	0
11578	7	1	2	2	5	2	2	2	2	2	2	14	14	12	10	10	10	10	6	4	6	8	7	0
11579	3	2	2	2	15	2	2	2	2	2	2	11	11	11	9	10	10	4	6	5	5	5	5	0
11580	5	1	2	2	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1	1	1	0
11581	4	2	2	2	2	2	2	2	2	2	2	10	10	10	10	11	11	9	7	7	9	9	9	0
11582	14	2	1	1	10	4	4	4	2	2	2	14	15	15	14	14	13	11	0	9	10	9	10	1
11583	7	1	2	1	10	2	1	2	2	2	2	9	4	11	11	11	11	10	13	11	11	7	11	0
11584	3	1	3	1	14	4	4	4	4	4	4	9	10	10	10	10	10	5	5	4	5	5	5	1
11585	8	2	2	2	7	2	2	2	2	2	2	14	14	14	13	13	13	10	10	9	9	9	9	0
11586	2	2	2	2	0	2	2	2	2	2	2	8	8	9	8	8	9	4	4	3	4	4	5	0
11587	14	2	2	2	10	2	2	2	2	1	1	3	4	4	3	1	2	2	2	3	0	4	0	0
11588	14	2	2	2	14	2	2	2	2	2	2	15	15	15	14	14	14	13	13	12	12	11	12	0
11589	3	2	3	1	0	3	6	5	4	2	2	7	7	8	7	7	7	4	0	0	2	2	2	0
11590	1	2	3	2	1	1	1	1	1	1	0	4	4	6	3	1	1	8	12	9	0	0	5	0
11591	10	2	1	2	7	1	1	1	1	1	1	2	2	4	2	6	4	2	7	6	12	8	0	0
11592	9	1	1	1	12	1	2	1	1	0	0	7	6	4	1	1	1	2	8	0	0	0	0	0
11593	1	2	1	1	8	2	2	2	2	2	2	6	6	7	7	7	7	2	8	2	2	2	2	1
11594	13	2	2	2	10	0	0	0	0	0	0	1	2	1	1	1	1	1	0	0	0	0	0	1
11595	12	2	3	2	4	2	2	1	1	1	1	7	6	9	3	3	2	12	13	8	8	1	1	0
11596	3	1	2	2	14	2	2	2	1	2	2	11	10	10	6	7	7	4	2	12	3	3	3	0
11597	1	1	2	1	12	4	2	2	2	2	2	7	7	7	7	7	6	4	4	1	2	2	3	1
11598	5	2	3	1	7	2	2	4	2	2	4	9	9	10	9	10	10	10	0	3	7	4	0	0
11599	3	1	2	1	14	2	2	2	2	2	2	11	11	11	10	7	7	4	6	3	2	2	2	0
11600	7	2	3	2	12	2	2	2	2	1	1	9	9	8	9	2	1	2	3	9	2	0	0	0
11601	4	2	2	1	14	1	4	4	1	1	1	4	4	1	3	1	6	0	0	8	0	12	10	0
11602	2	2	2	2	0	2	2	2	2	2	2	9	9	9	7	7	6	4	5	5	2	2	0	1
11603	3	2	2	2	8	3	4	2	2	1	2	9	9	9	5	3	4	0	8	3	8	6	6	0
11604	5	1	2	2	12	2	2	2	4	2	2	10	10	10	10	10	10	4	8	0	5	5	5	0
11605	12	2	3	1	3	1	1	1	1	1	1	3	3	2	1	1	2	3	1	1	1	1	5	0
11606	3	1	2	2	13	2	2	2	2	2	2	11	11	11	8	8	8	6	4	2	3	6	5	0
11607	11	2	1	2	5	1	1	0	1	1	1	2	1	1	1	2	3	0	0	1	2	4	3	1
11608	6	2	2	2	8	2	2	2	2	2	2	8	8	8	8	8	8	3	4	4	3	3	3	0
11609	1	1	1	1	10	2	2	2	4	4	2	6	7	8	7	7	7	4	8	1	0	2	2	0
11610	1	1	3	1	8	3	4	2	2	2	2	8	8	8	7	7	5	3	3	1	6	0	0	0
11611	9	1	3	1	9	1	1	1	1	1	1	4	4	6	3	3	7	8	12	8	6	12	6	0
11612	10	2	2	2	9	3	0	0	0	1	2	1	1	2	3	6	5	0	1	7	11	0	0	0
11613	3	1	1	2	4	3	1	2	2	4	4	1	4	4	3	3	8	7	2	1	0	12	0	1
11614	11	2	2	1	13	0	1	1	4	4	5	7	3	3	2	3	3	3	2	0	4	0	0	0
11615	3	2	2	1	13	2	2	2	2	2	2	10	8	9	8	9	9	3	3	2	3	3	2	0
11616	14	2	1	2	4	2	2	2	2	0	1	15	13	6	2	1	2	6	8	2	0	4	0	0
11617	9	2	1	2	5	2	1	2	2	2	2	2	2	3	10	10	10	1	5	12	5	6	5	0
11618	14	1	1	2	4	2	2	2	2	2	2	15	15	15	14	14	14	13	13	11	11	11	11	0
11619	3	2	3	1	7	2	2	2	2	2	2	9	9	9	6	9	6	4	6	3	2	2	2	1
