record_id	administrative	administrative_duration	informational	informational_duration	product_related	product_related_duration	bounce_rates	exit_rates	page_values	special_day	month	operating_systems	browser	region	traffic_type	visitor_type	weekend	label
5665	3	6	0	0	10	3	0	1	0	0	7	0	0	0	1	0	0	0
5666	3	3	0	0	4	7	0	2	0	0	5	0	0	2	8	2	1	0
5667	6	5	1	2	14	6	0	8	0	0	7	1	1	2	1	2	0	0
5668	1	5	0	0	12	5	0	6	0	0	6	1	1	2	5	2	0	0
5669	0	0	0	0	0	3	7	14	0	0	6	0	0	0	2	2	0	0
5670	0	0	1	2	3	15	3	6	0	0	7	2	1	1	12	2	0	0
5671	0	0	0	0	9	12	0	8	0	0	5	1	3	0	0	2	0	0
5672	0	0	0	0	11	1	7	14	0	0	8	1	1	0	4	2	0	0
5673	1	1	0	0	5	0	0	13	0	0	6	2	1	0	3	2	0	0
5674	2	2	0	0	14	6	6	7	0	0	3	2	1	2	0	2	0	0
5675	0	0	0	0	12	12	1	2	0	0	5	0	0	0	1	2	0	0
5676	0	0	0	0	6	1	0	12	0	0	7	1	1	0	9	0	0	0
5677	0	0	0	0	10	12	0	1	0	0	6	3	1	1	1	2	0	0
5678	4	3	1	1	6	11	0	5	0	0	5	0	3	0	7	0	0	1
5679	0	0	0	0	15	1	0	14	0	0	6	2	1	2	0	2	0	0
5680	5	6	0	0	4	12	0	3	1	0	5	2	1	1	0	2	0	0
5681	0	0	0	0	3	1	0	12	0	0	6	0	0	2	2	2	0	0
5682	0	0	0	0	12	8	6	12	0	0	8	1	1	0	0	2	0	0
5683	0	0	0	0	6	0	8	15	0	0	5	2	1	2	0	2	0	0
5684	0	0	0	0	4	7	0	3	0	0	3	1	1	2	3	2	0	1
5685	3	8	0	0	8	8	2	6	0	0	6	2	1	7	1	2	0	0
5686	0	0	0	0	3	3	0	3	0	0	5	1	1	0	0	2	0	0
5687	0	0	0	0	7	3	6	14	0	0	7	1	1	2	2	2	0	0
5688	4	5	0	0	14	4	0	5	0	0	1	1	1	2	1	0	0	0
5689	3	4	0	0	11	13	0	5	1	0	5	1	4	0	0	2	0	1
5690	0	0	0	0	14	0	8	15	0	0	5	2	1	2	10	2	0	0
5691	5	3	0	0	4	13	0	2	3	0	7	2	1	0	1	0	0	1
5692	0	0	0	0	10	14	1	9	0	0	0	0	5	0	0	2	0	0
5693	0	0	0	0	5	3	0	8	0	0	6	1	1	2	3	2	0	0
5694	3	2	0	0	3	3	0	6	0	0	4	1	3	5	1	0	1	0
5695	6	4	3	3	2	15	0	1	2	0	1	1	3	2	1	2	0	1
5696	0	0	0	0	4	8	0	0	0	0	3	0	0	0	3	2	0	0
5697	4	7	3	2	12	15	1	6	1	0	4	1	1	5	0	2	0	0
5698	5	7	3	2	9	7	6	7	1	0	6	2	1	0	3	2	0	0
5699	3	5	2	1	7	15	5	10	0	0	9	1	1	3	0	2	1	0
5700	0	0	0	0	7	2	0	0	0	0	7	7	1	4	0	2	1	0
5701	6	5	0	0	12	10	0	0	0	1	6	1	1	1	1	0	0	0
5702	1	1	0	0	1	1	0	12	0	0	5	2	1	2	1	2	0	0
5703	3	3	1	2	14	6	0	6	0	1	6	2	1	2	3	0	1	0
5704	6	8	0	0	2	8	1	5	0	0	7	1	1	0	1	2	0	0
5705	0	0	0	0	9	9	5	12	0	0	7	2	1	2	0	2	0	0
5706	1	1	0	0	6	11	0	6	2	0	9	1	3	2	3	2	0	1
5707	4	7	2	2	8	10	0	0	0	0	8	1	1	1	1	0	1	0
5708	6	2	0	0	10	9	0	1	0	0	6	1	1	0	1	2	1	0
5709	2	6	0	0	12	12	0	1	0	0	6	1	1	0	0	2	0	0
5710	7	6	3	3	12	4	0	10	0	0	3	1	1	0	1	0	0	0
5711	5	6	0	0	13	12	6	9	0	0	6	2	1	1	3	2	0	0
5712	1	0	0	0	15	10	5	12	0	0	9	3	0	4	0	2	1	0
5713	0	0	0	0	10	1	0	13	0	0	3	1	1	2	0	2	0	0
5714	3	8	0	0	13	7	0	0	0	0	7	0	0	0	7	0	0	0
5715	4	5	0	0	6	15	5	6	0	1	6	2	1	0	2	2	0	0
5716	0	0	0	0	4	9	0	1	2	0	7	3	0	5	1	0	0	1
5717	5	2	1	0	10	9	0	8	0	1	6	1	1	0	2	2	0	0
5718	0	0	0	0	3	0	8	15	0	0	6	1	1	1	0	2	0	0
5719	4	1	3	3	10	15	3	5	0	0	7	1	1	0	0	2	0	0
5720	6	6	1	1	2	5	0	2	0	0	8	1	1	2	1	0	0	0
5721	7	7	3	2	9	15	4	7	1	0	7	0	1	6	0	2	0	0
5722	3	4	1	2	3	5	6	11	0	0	7	2	1	1	12	2	0	0
5723	2	2	0	0	7	3	0	10	0	0	6	1	1	2	3	2	0	0
5724	0	0	0	0	12	4	0	12	0	0	6	2	1	0	3	2	1	0
5725	4	3	0	0	0	3	5	13	0	0	3	2	2	2	3	2	0	0
5726	3	8	0	0	2	13	3	10	0	0	7	1	1	0	0	2	0	1
5727	0	0	1	2	0	4	7	14	0	1	6	2	1	2	3	2	1	0
5728	0	0	2	2	14	6	0	10	0	1	2	0	0	2	2	2	0	0
5729	6	5	0	0	3	11	0	3	0	0	1	3	0	3	7	0	0	0
5730	0	0	0	0	14	5	6	13	0	0	5	1	1	0	2	2	1	0
5731	3	7	0	0	6	3	0	1	0	0	6	2	1	0	17	2	0	0
5732	6	5	3	3	9	6	0	3	0	0	9	1	1	5	3	0	0	0
5733	4	3	1	1	2	14	1	6	2	0	5	1	1	2	7	2	0	1
5734	0	0	0	0	8	5	0	8	2	0	6	0	0	0	4	0	0	1
5735	5	3	3	3	4	15	0	4	0	0	1	1	1	2	1	2	0	0
5736	5	7	0	0	11	5	0	7	0	0	5	0	0	0	2	2	0	0
5737	0	0	0	0	15	0	8	15	0	0	1	1	3	2	0	2	0	0
5738	0	0	0	0	15	13	3	8	0	0	7	3	1	0	9	2	0	0
5739	0	0	0	0	13	11	4	12	0	1	6	1	3	8	2	2	0	0
5740	2	1	0	0	14	13	6	11	0	0	6	2	1	3	0	2	0	0
5741	0	0	0	0	10	8	0	5	0	1	6	1	1	0	1	2	0	0
5742	0	0	0	0	8	3	0	12	0	0	7	0	0	2	1	0	1	0
5743	6	5	0	0	13	7	0	5	1	0	8	1	1	0	1	2	0	1
5744	4	4	0	0	9	6	0	0	0	0	7	1	1	0	1	0	0	0
5745	2	5	1	2	5	10	0	9	0	0	8	1	3	0	0	2	1	0
5746	0	0	0	0	5	6	0	10	0	0	5	1	1	0	1	2	0	0
5747	0	0	0	0	2	13	5	10	0	0	1	2	1	6	1	2	0	0
5748	0	0	0	0	7	2	0	14	0	0	6	1	1	2	12	2	0	0
5749	5	6	0	0	10	12	5	7	2	0	7	2	1	2	0	2	0	1
5750	1	2	0	0	1	14	0	1	0	0	6	1	1	1	0	2	0	0
5751	0	0	0	0	15	5	6	7	0	0	2	3	0	2	2	2	0	0
5752	5	2	0	0	11	4	0	5	0	0	9	1	1	3	3	2	0	0
5753	2	4	0	0	7	9	2	2	0	0	6	0	0	1	1	2	0	0
5754	0	0	0	0	10	0	8	15	0	0	1	2	1	6	1	2	0	0
5755	0	0	0	0	15	1	6	13	0	0	1	1	1	0	0	2	0	0
5756	2	1	0	0	6	5	0	4	0	0	7	1	1	6	1	2	0	0
5757	0	0	0	0	5	2	0	10	0	0	6	2	1	3	3	2	1	0
5758	1	1	0	0	11	4	0	4	0	0	7	3	0	0	2	0	0	0
5759	0	0	0	0	9	6	1	7	0	0	1	1	9	0	0	2	0	0
5760	0	0	0	0	12	5	0	8	2	0	5	0	1	0	7	0	0	1
5761	2	3	0	0	4	8	2	5	3	0	6	0	0	0	3	2	0	1
5762	0	0	0	0	13	10	0	1	0	0	7	1	1	2	10	0	0	0
5763	2	5	0	0	4	8	0	10	0	0	1	1	1	2	1	2	0	0
5764	3	1	0	0	8	9	0	1	0	0	6	1	4	3	3	2	0	0
5765	0	0	0	0	1	1	7	14	0	0	5	1	3	5	2	2	1	0
5766	4	6	1	2	8	6	0	1	0	0	7	0	0	2	4	0	0	0
5767	0	0	0	0	5	1	0	14	0	0	5	1	1	0	12	2	1	0
5768	0	0	0	0	8	14	0	0	0	0	7	1	1	1	2	2	0	1
5769	0	0	0	0	12	10	3	8	0	0	8	1	1	0	19	2	0	0
5770	1	1	0	0	8	8	0	3	3	0	1	0	0	2	1	0	0	1
5771	6	7	0	0	4	14	2	5	3	0	7	1	1	3	1	2	0	0
5772	5	7	3	3	9	10	3	4	1	0	5	1	3	2	1	2	1	0
5773	3	6	0	0	13	9	0	1	0	0	8	1	4	6	1	0	1	0
5774	0	0	0	0	3	2	0	12	0	0	5	0	0	1	2	2	0	0
5775	5	2	0	0	5	12	0	6	0	0	4	1	3	0	1	2	1	0
5776	1	4	2	2	14	9	0	1	0	0	6	0	0	3	1	0	1	0
5777	0	0	0	0	8	0	8	15	0	0	2	1	1	0	2	2	0	0
5778	0	0	0	0	9	0	8	15	0	0	6	1	1	5	12	2	0	0
5779	0	0	0	0	10	8	6	13	0	0	5	0	0	0	2	2	0	0
5780	0	0	0	0	15	3	7	8	0	0	2	2	2	0	3	2	0	0
5781	7	8	1	3	2	15	2	8	2	0	0	0	0	2	2	2	0	0
5782	1	1	0	0	6	0	0	14	0	0	8	2	4	0	4	2	0	0
5783	2	5	0	0	12	5	6	11	0	0	6	2	1	2	10	2	1	0
5784	0	0	0	0	12	0	8	15	0	1	2	1	1	4	0	2	0	0
5785	2	1	0	0	5	11	3	9	0	0	8	1	1	2	0	2	0	0
5786	0	0	0	0	8	14	3	12	0	0	6	1	1	0	2	2	1	0
5787	7	8	0	0	13	7	0	2	0	0	9	1	1	0	1	2	0	0
5788	0	0	0	0	14	11	2	9	1	0	6	1	3	2	1	2	0	1
5789	0	0	0	0	7	7	0	4	0	0	7	1	1	7	19	2	0	0
5790	0	0	0	0	6	5	6	13	0	0	7	1	1	0	0	2	0	0
5791	0	0	2	1	11	10	1	2	0	0	7	1	1	2	1	2	1	0
5792	0	0	0	0	8	3	0	13	0	0	5	1	1	2	13	2	0	0
5793	4	7	0	0	10	9	4	5	0	0	9	2	1	2	3	2	0	0
5794	0	0	0	0	2	13	6	11	0	1	6	2	1	0	12	2	0	0
5795	0	0	0	0	4	8	6	12	0	0	8	0	0	5	0	2	0	0
5796	3	7	0	0	1	7	0	3	0	0	5	0	0	0	2	0	1	0
5797	6	4	0	0	10	2	1	2	0	0	5	1	1	7	1	2	0	0
5798	1	2	0	0	6	7	0	10	2	0	6	1	1	6	12	2	0	0
5799	3	4	0	0	2	9	0	1	0	1	6	1	1	0	1	2	0	0
5800	0	0	0	0	0	4	0	0	0	0	5	2	1	2	2	2	0	0
5801	0	0	0	0	9	14	5	8	0	1	6	2	1	5	1	2	1	0
5802	2	8	3	3	13	12	2	4	1	0	7	1	1	0	9	2	0	1
5803	6	5	1	1	5	4	6	12	0	0	8	1	1	0	12	2	0	0
5804	6	4	0	0	11	15	1	7	0	0	7	1	1	1	1	2	1	0
5805	3	2	0	0	10	2	7	14	0	0	9	2	1	3	2	2	0	0
5806	0	0	0	0	9	8	3	3	0	1	6	2	1	0	12	2	0	0
5807	0	0	0	0	15	3	6	10	0	0	7	2	2	8	1	2	0	0
5808	0	0	2	1	4	10	0	2	0	0	1	2	1	0	10	0	0	1
5809	2	8	0	0	8	7	0	4	3	0	6	0	0	7	1	2	0	1
5810	0	0	0	0	7	13	6	11	0	1	6	1	1	0	2	2	0	0
5811	0	0	0	0	4	4	0	7	0	0	7	2	2	0	10	0	1	0
5812	0	0	1	0	14	7	4	12	0	0	9	1	1	0	0	2	0	0
5813	0	0	0	0	10	3	0	12	0	0	6	1	3	2	2	2	0	0
5814	6	7	1	0	2	10	0	0	3	0	7	1	1	4	1	2	0	1
5815	4	4	3	3	9	10	0	1	0	0	5	1	1	1	1	0	1	0
5816	4	5	0	0	2	14	3	5	1	0	5	2	1	0	0	2	0	1
5817	0	0	0	0	10	0	8	15	0	0	0	0	0	2	3	2	0	0
5818	3	8	0	0	7	11	1	3	0	0	5	1	1	3	0	2	0	0
5819	3	8	1	0	9	14	3	6	0	0	7	0	0	3	1	2	0	0
5820	2	4	0	0	2	7	0	6	0	0	0	0	0	2	0	2	0	0
5821	5	8	0	0	10	15	1	7	1	0	0	1	3	3	0	2	1	1
5822	0	0	2	2	2	6	0	10	0	0	1	1	1	0	1	2	0	0
5823	0	0	0	0	4	1	7	14	0	0	5	1	1	2	0	2	0	0
5824	1	0	0	0	11	11	0	0	0	0	1	1	1	0	1	0	0	0
5825	3	1	3	2	9	12	0	10	0	0	7	1	1	2	1	2	0	0
5826	0	0	0	0	4	10	6	13	0	0	1	1	3	0	1	2	0	0
5827	0	0	0	0	10	10	0	8	2	0	6	1	1	5	1	2	0	0
5828	0	0	0	0	12	3	0	10	0	0	7	1	1	0	0	2	1	0
5829	0	0	0	0	15	8	1	5	0	0	0	2	2	3	3	2	0	0
5830	0	0	1	0	11	9	6	12	0	0	7	0	0	3	9	2	1	0
5831	0	0	0	0	10	2	0	10	0	0	6	1	1	2	0	2	1	0
5832	6	2	0	0	7	7	2	6	0	0	7	1	4	2	2	2	1	0
5833	0	0	0	0	12	9	5	7	0	0	7	0	1	0	1	2	1	0
5834	4	5	0	0	12	9	0	0	0	0	6	2	1	3	3	2	1	0
5835	2	2	0	0	7	6	3	4	0	0	6	2	1	0	3	2	0	0
5836	0	0	0	0	14	1	6	13	0	0	1	2	1	0	19	2	0	0
5837	2	1	0	0	1	7	0	2	0	0	5	1	1	8	1	2	0	0
5838	0	0	0	0	8	1	0	14	0	0	1	2	1	0	1	2	1	0
5839	0	0	0	0	13	10	0	10	0	0	6	1	1	0	0	2	0	0
5840	4	2	2	1	11	10	0	1	3	0	7	1	1	3	1	0	0	0
5841	6	5	0	0	9	13	0	2	2	0	7	1	1	2	1	0	1	1
5842	0	0	0	0	3	4	5	11	0	0	1	3	4	2	2	2	0	0
5843	0	0	0	0	5	3	6	13	0	0	7	2	1	0	1	2	0	0
5844	0	0	0	0	4	14	2	4	0	0	7	1	1	8	1	2	1	1
5845	0	0	0	0	15	13	0	0	3	0	8	3	0	4	1	2	0	1
5846	0	0	0	0	2	8	4	10	0	0	5	3	1	0	2	2	0	0
5847	0	0	0	0	11	12	0	9	0	0	5	1	4	1	0	2	0	0
5848	0	0	0	0	2	1	0	14	0	0	5	1	5	0	1	2	0	0
5849	1	1	0	0	0	8	0	3	2	0	0	1	1	1	0	2	0	0
5850	0	0	0	0	8	3	0	12	0	0	6	1	1	3	3	2	0	0
5851	6	8	0	0	8	9	0	0	0	0	1	0	0	2	1	2	1	0
5852	0	0	0	0	6	12	0	1	0	0	8	1	1	1	1	2	1	0
5853	3	7	0	0	7	6	0	8	0	0	6	0	0	0	2	2	0	0
5854	4	5	0	0	4	13	0	6	2	0	6	0	0	2	3	2	0	1
5855	0	0	0	0	11	7	0	2	0	0	5	3	0	2	1	2	0	0
5856	0	0	0	0	13	14	2	7	0	0	7	1	1	0	9	2	0	1
5857	1	2	0	0	8	9	5	12	0	0	5	1	1	3	0	2	0	0
5858	0	0	0	0	1	13	1	10	0	0	7	0	7	0	10	2	0	1
5859	7	8	3	2	0	14	0	1	1	0	6	0	0	1	19	2	0	0
5860	0	0	0	0	12	0	8	15	0	0	7	0	0	2	2	2	0	0
5861	3	5	0	0	14	9	3	11	0	0	8	1	1	0	2	2	0	0
5862	0	0	0	0	6	11	2	5	1	0	5	0	0	1	2	2	0	0
5863	0	0	0	0	10	3	0	2	0	0	6	1	1	1	12	2	0	0
5864	7	6	1	2	9	15	0	3	0	0	9	1	1	0	2	2	0	0
5865	0	0	0	0	7	9	0	1	0	0	6	1	1	8	1	2	0	0
5866	1	3	0	0	10	10	0	8	0	0	9	1	1	1	0	2	0	0
5867	1	0	0	0	8	8	0	5	0	0	0	1	1	0	1	2	0	0
5868	4	3	3	3	7	3	0	5	0	0	9	1	1	0	4	0	0	0
5869	1	0	0	0	14	2	0	12	0	0	1	2	1	0	19	2	0	0
5870	1	6	0	0	4	11	0	11	0	0	5	2	1	3	0	2	0	0
5871	0	0	0	0	13	0	8	15	0	1	6	2	1	3	2	2	0	0
5872	0	0	0	0	9	0	8	15	0	0	2	2	2	0	2	2	0	0
5873	0	0	0	0	11	3	0	0	0	0	6	1	3	0	0	2	0	0
5874	0	0	0	0	6	1	0	14	0	0	5	0	0	0	0	2	0	0
5875	0	0	0	0	7	8	6	11	0	0	5	1	1	0	2	2	0	0
5876	0	0	0	0	2	5	0	8	0	1	2	1	1	1	0	2	0	0
5877	6	6	0	0	15	11	1	3	1	0	7	2	1	0	9	2	0	1
5878	6	7	0	0	8	11	0	1	1	0	1	1	1	1	0	2	1	0
5879	3	2	0	0	14	10	0	11	0	0	5	1	1	0	12	2	0	0
5880	6	3	0	0	2	7	0	1	0	0	1	1	1	3	0	0	0	1
5881	1	1	1	2	13	5	0	0	0	0	0	1	1	0	2	2	0	0
5882	0	0	0	0	10	5	0	10	0	0	6	1	1	6	0	2	0	0
5883	0	0	0	0	2	0	8	15	0	0	1	1	1	5	12	2	0	0
5884	6	1	1	0	2	15	0	6	0	0	7	1	1	0	1	2	0	0
5885	7	8	3	3	4	13	2	8	2	0	7	0	0	0	1	2	0	0
5886	4	5	3	3	4	4	6	8	0	0	6	2	1	0	1	2	1	0
5887	3	2	0	0	3	1	7	13	0	0	1	0	0	3	7	2	0	0
5888	0	0	0	0	8	8	2	8	0	0	6	2	2	0	2	2	0	0
5889	0	0	0	0	9	1	0	14	0	0	1	1	1	1	12	2	0	0
5890	3	4	0	0	12	11	0	5	0	0	7	1	1	1	2	0	0	0
5891	4	1	1	2	15	2	0	4	0	0	1	1	1	8	2	2	0	0
5892	1	0	0	0	8	7	7	14	0	0	1	1	3	4	0	2	0	0
5893	0	0	0	0	15	0	8	15	0	0	1	1	1	0	12	2	0	0
5894	7	8	0	0	2	10	4	10	2	0	6	1	3	6	1	2	0	0
5895	0	0	0	0	13	0	8	15	0	0	7	0	0	0	0	2	0	0
5896	7	7	2	2	3	14	0	6	0	0	7	1	1	0	1	2	0	0
5897	7	7	0	0	9	10	4	4	0	0	6	0	0	0	2	2	0	0
5898	1	0	0	0	3	11	0	0	2	0	7	1	1	5	9	0	1	1
5899	6	8	2	2	5	11	3	8	2	0	7	0	0	0	1	2	0	0
5900	0	0	0	0	9	10	0	8	0	0	6	1	1	2	1	2	0	0
5901	4	5	0	0	12	3	0	10	0	0	6	2	1	0	3	2	0	0
5902	5	4	0	0	12	14	0	0	0	1	6	0	7	0	2	2	0	0
5903	1	1	0	0	7	9	4	12	0	0	7	0	0	5	10	2	0	1
5904	0	0	0	0	3	9	0	8	0	0	5	0	0	0	9	2	0	0
5905	0	0	0	0	2	4	7	14	0	0	3	0	0	0	2	2	0	0
5906	0	0	0	0	6	1	0	3	0	1	6	1	1	0	3	2	1	0
5907	1	2	2	0	2	7	3	8	0	0	1	2	1	0	1	2	0	0
5908	0	0	0	0	13	5	0	8	2	0	7	0	1	3	7	0	1	1
5909	0	0	0	0	8	0	8	15	0	0	5	1	1	5	0	2	0	0
5910	6	6	3	3	10	12	0	9	0	0	1	1	1	0	1	2	0	0
5911	1	1	0	0	7	6	0	8	0	0	7	1	1	3	12	2	0	0
5912	2	2	0	0	0	14	3	6	2	0	1	3	1	8	7	2	0	0
5913	4	6	2	3	6	3	5	5	0	1	6	2	1	0	2	2	0	0
5914	0	0	0	0	14	1	0	10	0	0	6	1	3	2	2	2	0	0
5915	0	0	2	3	12	14	2	4	0	0	7	1	1	3	7	2	1	0
5916	0	0	0	0	15	5	0	8	3	0	1	1	1	3	9	2	0	1
5917	3	6	0	0	15	12	0	2	0	0	6	1	1	3	1	2	0	0
5918	2	5	0	0	12	7	0	1	0	0	5	0	0	0	1	2	0	0
5919	0	0	0	0	5	3	0	12	0	0	7	0	0	0	2	2	0	0
5920	2	1	0	0	8	10	0	9	0	0	6	3	4	0	2	2	0	0
5921	0	0	0	0	4	4	0	2	0	0	5	0	0	0	1	2	0	0
5922	5	3	0	0	14	15	0	2	1	0	7	1	1	0	1	2	0	1
5923	0	0	3	2	2	15	3	7	0	0	7	1	1	0	0	2	1	0
5924	3	4	0	0	1	3	0	0	0	0	8	0	0	0	2	0	0	0
5925	0	0	0	0	7	0	8	15	0	0	6	1	1	7	2	2	0	0
5926	0	0	0	0	14	2	7	14	0	0	3	0	0	2	2	2	0	0
5927	0	0	0	0	9	0	8	15	0	0	5	1	3	0	0	2	1	0
5928	0	0	1	3	8	12	2	7	0	0	6	1	3	0	1	2	0	0
5929	0	0	0	0	1	4	6	13	0	0	5	2	1	5	0	2	0	0
5930	0	0	1	0	3	4	7	13	0	1	2	3	0	0	2	2	0	0
5931	2	5	0	0	14	3	0	5	0	0	5	2	1	1	0	2	0	0
5932	0	0	0	0	7	2	0	5	0	0	5	0	0	0	1	2	0	0
5933	3	3	0	0	0	14	3	9	0	0	9	1	1	0	3	2	0	0
5934	0	0	0	0	13	0	8	15	0	0	5	1	1	3	0	2	0	0
5935	0	0	0	0	10	0	8	15	0	0	5	1	1	6	0	2	0	0
5936	1	2	0	0	13	4	0	5	0	0	5	2	1	0	2	2	0	0
5937	4	6	0	0	12	12	5	9	0	0	5	1	1	5	0	2	0	0
5938	1	0	0	0	6	9	0	7	0	0	6	2	1	0	12	2	0	0
5939	6	3	0	0	11	4	0	10	0	0	7	2	1	5	9	2	0	0
5940	0	0	0	0	6	3	0	10	0	0	5	2	2	0	1	2	0	0
5941	0	0	0	0	5	2	0	8	0	0	1	1	1	0	9	2	0	0
5942	7	8	2	1	11	11	5	11	0	0	1	0	0	2	1	2	0	0
5943	6	5	3	3	10	14	0	3	0	0	7	1	1	6	12	2	1	0
5944	0	0	0	0	2	2	0	8	0	0	5	0	0	6	0	2	0	0
5945	0	0	0	0	11	9	0	7	0	1	6	2	1	3	0	2	1	0
5946	0	0	0	0	4	1	0	14	0	0	6	0	0	7	0	2	0	0
5947	3	1	0	0	10	14	2	6	1	0	6	1	4	1	2	2	0	0
5948	0	0	0	0	12	3	7	14	0	0	4	1	1	0	2	2	0	0
5949	7	5	3	3	8	12	5	10	0	0	7	2	1	6	2	2	0	1
5950	1	0	1	3	8	7	0	3	0	0	1	1	1	3	1	1	1	0
5951	3	7	0	0	3	13	1	10	1	0	0	1	1	0	1	2	1	0
5952	6	7	0	0	9	4	0	4	1	0	9	1	1	0	3	2	0	0
5953	0	0	0	0	6	1	7	14	0	0	6	1	1	5	2	2	0	0
5954	7	6	0	0	2	12	3	5	0	0	7	2	1	7	1	2	1	0
5955	0	0	0	0	3	13	7	14	0	0	6	1	4	1	0	2	0	0
5956	0	0	0	0	15	9	3	6	0	0	7	1	1	6	7	2	0	0
5957	0	0	0	0	10	4	0	1	0	0	5	0	1	7	1	2	1	0
5958	5	2	0	0	2	13	5	12	0	0	1	1	1	2	0	2	0	0
5959	0	0	0	0	7	9	6	12	0	0	5	2	1	3	0	2	0	0
5960	0	0	0	0	4	13	2	9	0	0	1	3	1	2	0	2	0	0
5961	6	6	0	0	11	10	0	3	3	0	5	1	1	0	1	2	0	1
5962	2	1	0	0	13	8	0	3	0	0	1	1	1	8	1	0	0	0
5963	5	5	0	0	6	7	0	5	1	1	6	1	1	0	3	2	0	0
5964	0	0	0	0	8	0	8	15	0	0	1	2	1	0	0	1	0	0
5965	0	0	0	0	7	2	6	12	0	0	3	2	1	4	3	2	1	0
5966	4	5	0	0	6	13	4	5	0	0	7	0	0	3	1	2	0	0
5967	7	7	2	3	6	15	0	2	1	1	6	5	1	1	2	2	0	0
5968	0	0	0	0	1	6	0	12	0	0	7	1	1	0	12	2	0	0
5969	0	0	0	0	11	2	0	12	0	0	5	2	1	0	0	2	0	0
5970	1	2	0	0	2	13	0	1	3	0	1	0	0	2	1	2	0	0
5971	3	7	0	0	15	7	0	0	0	0	1	0	7	2	10	0	0	0
5972	0	0	0	0	9	13	3	8	0	1	6	1	1	2	0	2	0	0
5973	4	2	0	0	6	8	0	0	0	0	5	1	1	6	7	0	0	0
5974	4	1	0	0	12	5	2	8	0	0	6	3	0	1	3	2	0	0
5975	4	5	0	0	8	9	1	1	0	0	6	0	0	3	5	2	1	0
5976	1	3	0	0	2	2	0	5	0	0	5	0	0	3	1	0	0	0
5977	6	7	0	0	2	7	0	0	0	0	5	2	1	1	1	2	1	0
5978	5	4	0	0	14	5	3	5	0	0	9	1	3	1	4	0	0	0
5979	3	4	0	0	0	14	2	1	2	0	1	1	4	0	1	0	1	1
5980	3	8	3	2	11	12	3	5	0	0	3	1	4	5	0	2	0	0
5981	7	4	1	0	12	14	0	5	2	0	7	0	0	6	1	2	0	1
5982	6	8	0	0	12	2	0	8	0	0	6	1	1	8	4	0	0	0
5983	0	0	0	0	13	0	8	15	0	0	7	1	1	0	5	0	0	0
5984	1	0	2	3	8	2	0	3	0	0	5	1	3	0	7	0	0	0
5985	5	8	0	0	8	6	5	6	0	0	3	2	1	2	1	2	1	1
5986	2	1	0	0	7	4	0	10	0	0	7	3	1	0	2	2	0	1
5987	6	5	0	0	14	3	0	5	0	0	7	1	4	4	1	0	0	0
5988	5	6	0	0	6	9	0	2	3	0	5	1	1	0	7	0	0	1
5989	0	0	0	0	11	12	5	13	0	1	6	1	9	0	0	2	1	0
5990	0	0	0	0	15	8	0	8	3	0	1	1	1	8	1	2	0	1
5991	0	0	0	0	8	2	0	12	0	0	1	0	0	7	1	2	0	0
5992	0	0	0	0	1	12	5	13	0	0	7	1	1	0	12	2	0	0
5993	2	7	3	3	13	13	4	10	1	0	7	0	0	0	1	2	0	0
5994	0	0	0	0	9	1	0	14	0	0	1	2	1	1	10	1	0	0
5995	2	3	2	1	4	9	6	11	0	0	2	0	0	0	0	2	1	0
5996	1	0	0	0	15	11	0	3	0	0	6	1	4	0	3	2	0	0
5997	6	7	0	0	4	3	0	9	0	0	6	0	0	0	0	2	0	0
5998	4	5	0	0	8	2	7	14	0	0	9	0	0	3	2	2	0	0
5999	2	1	0	0	11	12	4	11	0	0	7	1	1	2	0	2	0	0
6000	1	2	0	0	13	6	0	1	0	0	6	1	1	6	4	2	0	0
6001	2	3	3	2	6	12	1	3	3	0	7	2	1	0	1	2	1	1
6002	0	0	0	0	14	0	8	15	0	1	6	2	1	1	12	2	0	0
6003	0	0	0	0	11	3	7	14	0	0	6	2	1	2	12	2	0	0
6004	7	8	3	3	4	15	0	1	3	0	5	1	3	8	1	2	0	1
6005	6	5	1	0	4	13	0	0	0	0	6	1	1	3	3	2	1	0
6006	0	0	0	0	14	0	8	15	0	0	6	1	1	0	2	2	0	0
6007	0	0	0	0	12	6	2	7	3	0	4	0	0	1	1	2	0	1
6008	6	8	3	3	12	10	0	5	0	0	6	0	0	7	1	2	0	0
6009	6	6	3	2	7	12	3	8	0	0	5	1	1	8	0	2	0	0
6010	1	3	0	0	12	14	0	6	0	0	7	1	4	2	12	2	1	0
6011	2	1	0	0	14	2	6	13	0	0	9	1	3	0	2	2	0	1
6012	3	5	0	0	9	9	2	3	3	0	6	0	0	2	3	2	0	0
6013	6	4	0	0	13	13	3	5	0	0	7	0	1	2	2	2	0	1
6014	0	0	0	0	6	1	7	14	0	0	6	2	1	0	2	2	1	0
6015	3	1	0	0	13	7	2	10	0	0	4	1	1	1	2	2	0	0
6016	0	0	0	0	8	11	2	9	0	0	6	1	5	0	2	2	0	0
6017	4	7	0	0	5	4	7	11	0	0	1	2	1	6	2	2	0	0
6018	7	7	2	2	10	12	0	6	0	0	9	1	4	3	0	2	0	1
6019	0	0	3	3	12	7	2	0	3	0	5	2	1	6	1	2	1	1
6020	0	0	0	0	8	5	0	13	0	0	7	1	1	3	2	1	0	0
