record_id	revolving_util	age	past_due	debt_ratio	income	lines	real_estate	dependents	label
35975	3	3	0	2	12	5	0	1	0
35976	11	5	0	13	9	9	1	2	0
35977	11	15	0	13	4	12	0	1	0
35978	5	4	0	10	5	7	2	2	0
35979	6	4	0	11	0	6	0	2	0
35980	14	4	0	7	10	6	2	0	0
35981	6	2	0	13	4	13	2	3	0
35982	10	14	0	12	2	5	0	0	0
35983	5	15	0	4	4	10	1	0	0
35984	12	9	1	5	1	4	0	1	0
35985	10	14	0	13	8	11	3	0	0
35986	3	6	0	12	14	12	3	1	0
35987	11	7	0	9	4	5	2	2	0
35988	11	5	1	11	10	8	1	0	0
35989	0	14	0	0	5	7	0	0	0
35990	2	14	0	11	3	6	1	0	0
35991	0	2	0	15	0	7	2	3	0
35992	11	5	1	3	13	6	0	2	1
35993	14	2	1	8	13	8	2	3	0
35994	2	12	0	1	9	5	0	0	0
35995	0	13	0	2	14	3	1	0	0
35996	14	9	1	13	5	2	2	0	1
35997	3	2	0	5	6	4	1	0	0
35998	6	2	0	13	1	4	1	0	0
35999	2	15	0	1	8	13	0	1	0
36000	5	12	0	8	1	4	0	0	0
36001	5	12	0	8	7	12	1	1	0
36002	1	11	0	13	2	9	2	0	0
36003	11	0	0	4	8	8	0	1	0
36004	0	12	0	7	8	12	2	1	0
36005	2	1	0	3	7	9	0	0	0
36006	0	14	0	8	9	12	1	0	0
36007	2	14	0	1	0	1	0	0	0
36008	3	15	0	9	3	5	0	0	0
36009	10	4	0	13	5	10	1	3	0
36010	0	12	0	4	4	5	0	0	0
36011	9	3	0	10	12	8	1	3	0
36012	11	10	1	12	4	10	1	0	0
36013	0	3	0	2	12	7	0	2	0
36014	9	10	0	6	11	9	2	0	0
36015	13	6	0	9	12	6	1	0	0
36016	0	12	0	5	11	12	1	1	0
36017	2	14	0	1	7	9	0	0	0
36018	5	3	0	13	14	13	3	1	0
36019	0	15	0	0	3	4	0	0	0
36020	5	0	0	11	9	10	2	0	0
36021	7	10	0	4	15	4	2	2	0
36022	6	10	0	6	11	3	1	0	0
36023	1	10	0	11	9	12	2	1	0
36024	3	14	1	7	14	7	3	1	0
36025	4	12	0	6	15	7	2	0	0
36026	3	2	0	12	13	10	3	2	0
36027	14	11	1	15	1	4	1	0	0
36028	8	8	0	15	1	13	1	0	0
36029	14	0	0	0	0	0	0	0	0
36030	14	1	0	5	2	0	0	0	0
36031	1	13	0	10	12	12	2	0	0
36032	14	9	1	11	11	13	1	0	1
36033	2	15	0	5	10	13	3	0	0
36034	1	13	0	5	10	13	3	0	0
36035	5	11	0	6	8	6	1	0	0
36036	11	9	0	2	3	2	0	0	0
36037	12	15	0	12	3	6	1	0	0
36038	1	5	0	5	14	5	1	0	0
36039	14	0	0	4	6	3	0	0	1
36040	4	13	0	3	4	6	0	0	0
36041	8	9	0	10	8	5	1	0	0
36042	2	12	0	6	3	10	1	0	0
36043	2	13	0	14	5	12	2	0	0
36044	0	7	0	14	6	9	1	2	0
36045	10	11	1	10	5	12	1	0	0
36046	8	9	0	14	15	13	3	0	0
36047	10	4	0	9	4	6	0	3	0
36048	5	4	0	3	10	10	0	2	1
36049	9	11	0	8	9	5	2	0	0
36050	12	13	0	5	4	2	1	0	0
36051	2	15	0	4	5	13	0	0	0
36052	0	11	0	8	15	12	3	0	0
36053	6	9	1	10	4	6	1	0	0
36054	7	6	0	8	6	1	1	2	0
36055	13	7	0	13	4	4	2	2	0
36056	0	7	0	15	10	11	3	1	0
36057	0	3	0	6	12	7	2	0	0
36058	0	2	0	11	4	3	1	0	0
36059	4	8	0	3	4	6	1	0	0
36060	6	12	0	8	14	7	1	0	0
36061	5	11	0	8	4	4	1	0	0
36062	6	14	0	14	1	10	0	0	0
36063	5	7	0	14	3	13	1	1	0
36064	8	14	0	6	3	8	0	1	0
36065	8	6	0	11	7	9	1	2	0
36066	3	14	0	2	14	6	0	0	0
36067	1	8	0	7	13	10	2	0	0
36068	9	2	0	3	9	6	0	0	0
36069	0	9	0	7	2	4	1	0	0
36070	13	0	0	6	3	6	0	0	0
36071	11	13	0	3	1	1	0	0	0
36072	8	2	0	10	15	8	2	0	0
36073	9	6	0	11	10	7	1	2	0
36074	7	4	0	14	9	8	2	2	0
36075	14	7	0	6	2	6	0	3	1
36076	5	10	0	8	13	10	3	1	0
36077	3	15	0	1	12	8	0	0	0
36078	14	15	0	7	12	1	2	0	0
36079	3	14	0	1	9	3	0	1	0
36080	2	14	0	2	11	13	1	1	0
36081	2	12	0	6	10	9	1	2	0
36082	0	15	0	0	15	3	0	0	0
36083	14	0	1	0	0	0	0	0	0
36084	5	14	0	1	10	2	0	0	0
36085	7	3	0	10	9	7	1	1	0
36086	1	8	0	4	6	8	1	0	0
36087	3	7	0	3	14	4	1	2	0
36088	9	9	0	10	12	11	2	1	0
36089	8	9	0	4	14	10	1	3	0
36090	11	5	0	15	0	9	1	1	0
36091	10	13	0	4	3	2	1	0	0
36092	5	15	0	1	11	10	0	0	0
36093	12	3	1	13	11	8	3	3	0
36094	14	1	0	3	1	0	0	1	0
36095	6	1	0	6	1	10	0	0	0
36096	11	10	1	13	7	11	2	1	0
36097	3	7	0	5	9	10	1	3	0
36098	12	0	0	3	3	4	0	0	0
36099	7	5	0	11	12	13	3	2	0
36100	11	9	0	9	11	12	1	0	0
36101	8	4	1	11	12	10	2	1	0
36102	8	14	0	12	6	10	3	0	1
36103	9	12	0	2	12	6	0	1	0
36104	11	7	0	10	15	12	2	3	0
36105	9	3	1	12	15	10	3	3	0
36106	0	9	0	12	14	10	3	2	0
36107	1	14	0	2	13	9	1	0	0
36108	0	10	0	12	3	11	2	0	0
36109	1	1	0	4	1	7	0	0	0
36110	3	15	0	3	5	3	0	0	0
36111	12	5	0	4	3	6	0	0	0
36112	11	0	0	7	2	3	0	1	0
36113	14	9	1	3	5	3	0	0	0
36114	14	10	0	6	3	1	1	0	0
36115	3	11	1	3	2	8	1	0	0
36116	0	14	0	5	13	4	1	0	0
36117	3	11	0	7	6	10	2	0	0
36118	0	0	0	4	2	10	0	0	0
36119	1	10	0	13	1	8	1	0	0
36120	14	3	0	5	0	0	0	2	1
36121	7	3	0	5	3	1	0	0	0
36122	3	14	0	1	5	5	0	0	0
36123	1	14	0	2	7	6	1	0	0
36124	10	7	0	15	10	10	2	1	0
36125	7	4	0	15	2	5	1	2	0
36126	13	3	1	9	11	5	1	0	0
36127	0	15	1	4	0	7	0	0	0
36128	9	4	1	12	6	5	1	3	0
36129	3	13	0	3	15	6	2	0	0
36130	8	0	0	1	0	1	0	0	0
36131	9	1	0	12	13	12	2	0	0
36132	8	14	1	12	4	7	2	0	0
36133	13	4	0	11	7	10	1	2	0
36134	2	10	0	11	10	3	2	0	0
36135	8	5	0	2	10	3	0	3	0
36136	11	13	0	12	3	3	1	0	0
36137	5	6	0	8	13	8	1	1	0
36138	11	7	0	13	2	6	0	0	0
36139	1	8	0	4	13	13	1	0	0
36140	7	6	0	13	1	4	1	2	0
36141	11	10	0	9	14	8	3	0	0
36142	9	11	0	5	15	7	0	0	0
36143	4	7	0	3	15	10	1	1	0
36144	9	8	0	13	8	11	3	0	0
36145	9	1	0	9	3	8	1	0	0
36146	14	10	0	11	8	5	2	1	1
36147	12	7	0	13	1	6	0	0	0
36148	5	2	0	10	15	6	3	2	0
36149	2	13	0	12	10	10	3	0	0
36150	2	9	0	14	3	5	1	1	0
36151	12	8	0	13	2	5	1	0	0
36152	14	8	0	13	0	4	1	2	0
36153	10	6	0	12	14	9	2	3	0
36154	10	10	1	15	4	12	3	1	0
36155	0	10	0	0	12	4	0	0	0
36156	12	4	0	7	8	3	0	1	0
36157	8	0	0	13	7	12	1	0	1
36158	7	8	0	6	12	13	2	0	0
36159	2	15	0	0	11	2	0	1	0
36160	10	8	0	11	9	6	1	1	0
36161	8	0	0	2	1	2	0	2	0
36162	9	8	0	9	11	4	2	2	0
36163	0	5	0	14	8	3	2	3	0
36164	2	5	0	0	3	3	0	0	0
36165	4	7	0	2	13	7	0	3	0
36166	0	9	0	1	12	4	0	0	0
36167	10	5	0	7	6	5	0	0	0
36168	10	13	0	10	1	8	0	0	0
36169	10	9	0	3	5	5	0	0	0
36170	2	14	0	1	5	6	0	1	0
36171	1	13	0	6	8	10	1	2	0
36172	5	4	0	7	7	6	1	0	0
36173	3	15	0	3	13	9	1	0	0
36174	0	15	0	1	1	2	0	0	0
36175	10	12	0	14	13	12	2	1	0
36176	14	10	1	15	0	2	1	0	0
36177	2	13	0	3	9	3	0	0	0
36178	2	15	0	1	15	11	1	0	0
36179	12	12	0	14	4	10	1	0	0
36180	0	11	0	5	13	9	2	1	0
36181	13	6	1	15	9	9	2	2	1
36182	11	13	0	14	9	11	1	0	0
36183	6	0	0	1	0	2	0	0	1
36184	2	13	0	2	0	4	1	0	0
36185	11	3	0	6	4	5	1	1	0
36186	11	1	0	4	8	7	0	1	0
36187	13	1	1	12	4	10	1	2	1
36188	8	15	0	14	0	10	0	0	0
36189	1	14	0	0	8	5	0	0	0
36190	7	4	0	12	10	13	1	2	0
36191	14	5	0	0	5	2	0	3	0
36192	12	12	0	15	0	5	0	0	0
36193	2	6	0	1	15	13	0	0	0
36194	10	0	0	3	6	3	0	0	0
36195	7	1	0	14	5	7	2	2	0
36196	10	11	0	14	5	5	1	1	0
36197	12	13	0	7	13	7	1	2	0
36198	7	6	1	5	12	12	1	3	0
36199	12	5	1	15	12	12	3	0	0
36200	6	7	0	13	4	6	1	0	0
36201	9	10	0	12	9	6	2	0	0
36202	0	14	0	0	4	9	0	0	0
36203	4	2	0	1	5	1	0	0	0
36204	10	10	0	7	1	2	0	1	0
36205	6	10	1	13	5	10	2	1	0
36206	5	15	1	12	1	6	1	0	0
36207	5	9	0	7	10	9	2	0	0
36208	3	14	0	1	1	1	0	0	0
36209	12	2	0	9	2	2	0	0	0
36210	7	8	0	1	13	4	0	2	0
36211	13	2	1	13	4	6	2	1	0
36212	10	12	0	6	9	5	1	0	0
36213	13	5	0	6	5	9	0	1	0
36214	12	2	1	4	8	7	0	1	0
36215	11	7	0	3	15	13	0	2	0
36216	14	1	0	2	1	3	0	1	0
36217	6	1	0	1	2	2	0	0	0
36218	0	9	0	13	14	13	2	2	0
36219	6	13	1	14	6	12	3	1	0
36220	3	14	0	15	1	7	1	0	0
36221	0	3	0	8	11	13	1	1	0
36222	5	0	0	14	9	7	3	0	0
36223	1	4	0	7	13	10	2	3	0
36224	11	15	1	15	0	4	1	0	0
36225	6	13	0	3	4	4	1	0	0
36226	6	13	0	1	15	3	0	0	0
36227	7	13	0	12	8	12	1	0	0
36228	2	5	1	2	15	10	1	2	0
36229	0	8	0	6	6	6	1	1	0
36230	13	3	0	8	8	9	2	0	1
36231	0	14	0	0	6	3	0	0	0
36232	6	12	0	3	3	12	0	0	0
36233	4	6	0	2	11	3	0	2	0
36234	0	12	0	8	9	7	1	1	0
36235	11	7	0	13	12	13	3	0	0
36236	13	1	0	3	8	2	0	0	0
36237	3	0	0	0	4	4	0	0	0
36238	1	14	0	0	8	2	0	0	0
36239	0	0	0	1	5	5	0	0	0
36240	11	4	0	15	0	5	0	3	0
36241	8	9	1	12	13	11	1	2	0
36242	6	12	0	12	14	12	3	0	0
36243	13	0	0	4	3	2	0	1	0
36244	10	3	0	14	3	7	2	0	1
36245	11	6	0	7	12	12	0	1	0
36246	0	14	0	2	7	4	0	0	0
36247	11	13	0	12	10	12	1	0	0
36248	4	14	0	15	0	9	0	0	0
36249	0	13	0	0	4	4	0	0	0
36250	11	11	0	15	3	12	2	0	0
36251	6	3	0	12	6	12	2	0	0
36252	0	12	0	3	14	8	2	0	0
36253	4	0	0	1	1	3	0	0	0
36254	10	14	0	15	1	13	2	0	0
36255	7	14	0	1	8	2	0	0	0
36256	14	1	0	14	1	2	1	1	0
36257	11	10	0	5	6	5	0	0	0
36258	12	3	1	11	9	7	1	0	1
36259	0	8	0	5	13	9	1	0	0
36260	0	8	0	7	15	6	2	2	0
36261	3	13	0	5	14	6	1	0	0
36262	8	13	0	4	9	6	1	2	0
36263	3	13	0	1	2	6	0	0	0
36264	11	3	0	14	5	6	1	3	0
36265	6	3	0	2	7	2	0	0	0
36266	7	4	0	6	14	7	2	2	0
36267	1	5	0	2	11	8	0	2	0
36268	4	1	0	2	2	2	0	0	0
36269	0	15	0	4	2	4	0	0	0
36270	0	12	0	6	7	5	1	0	0
36271	7	7	0	15	1	13	1	0	0
36272	5	4	0	10	13	9	1	2	0
36273	3	15	0	5	11	8	1	0	0
36274	4	8	0	4	12	13	0	2	0
36275	0	7	1	7	3	4	0	1	1
36276	4	6	0	6	7	8	1	0	0
36277	14	1	0	4	2	0	0	1	1
36278	0	7	0	13	3	12	2	2	0
36279	1	15	0	0	9	4	0	0	0
36280	0	5	0	4	15	9	0	2	0
36281	12	8	0	12	12	4	2	2	0
36282	0	13	0	8	14	12	2	1	0
36283	10	1	1	11	7	5	1	0	0
36284	6	0	0	8	4	4	0	0	0
36285	4	15	0	13	3	10	2	0	0
36286	2	5	0	3	14	5	2	1	0
36287	11	11	0	5	10	5	0	0	0
36288	9	1	0	5	5	7	1	3	0
36289	4	5	0	13	4	11	1	0	0
36290	0	14	0	5	5	10	0	1	0
36291	11	14	0	11	1	13	0	0	0
36292	10	13	0	8	15	12	2	1	0
36293	3	10	0	5	15	8	1	0	0
36294	10	10	0	15	1	7	1	3	0
36295	13	13	0	14	7	13	1	0	0
36296	1	13	0	0	6	4	0	0	0
36297	14	0	0	9	0	4	0	0	0
36298	10	13	0	5	15	6	2	1	0
36299	8	7	1	13	8	12	1	1	0
36300	5	15	0	1	4	1	0	1	0
36301	12	12	0	14	9	5	2	0	0
36302	5	1	1	12	10	8	2	0	0
36303	5	13	0	13	12	13	3	0	0
36304	6	15	0	4	1	6	0	0	0
36305	12	6	0	13	1	5	0	0	0
36306	14	0	1	0	5	0	0	2	1
36307	0	15	0	0	1	1	0	0	0
36308	8	4	0	7	11	3	1	1	0
36309	14	2	1	0	2	3	0	0	0
36310	13	13	1	14	9	12	2	3	0
36311	0	7	0	9	12	7	1	0	0
36312	6	15	0	2	3	8	0	0	0
36313	3	15	0	4	11	9	2	0	0
36314	8	4	0	7	8	7	1	2	0
36315	13	5	1	12	14	13	3	0	0
36316	5	5	0	6	13	3	1	3	0
36317	1	13	0	2	6	11	1	0	0
36318	9	14	0	14	1	7	1	0	0
36319	7	1	0	2	10	4	0	0	0
36320	3	2	0	10	13	10	1	3	0
36321	6	1	0	5	4	9	0	2	0
36322	2	14	0	13	6	5	1	0	0
36323	0	7	0	6	12	9	1	0	0
36324	10	7	0	11	7	4	1	1	0
36325	0	12	1	10	3	4	1	0	0
36326	0	14	0	5	4	3	1	0	0
36327	10	9	0	9	13	12	2	3	0
36328	1	12	0	7	15	8	3	2	0
36329	14	12	1	13	6	7	2	0	0
36330	7	2	0	3	4	6	0	0	0
36331	3	10	0	7	9	13	1	0	0
36332	1	15	0	0	2	7	0	0	0
36333	10	6	0	10	14	11	3	0	0
36334	14	6	1	13	8	4	1	3	0
36335	2	15	0	0	11	6	0	0	0
36336	5	0	0	3	3	7	0	0	0
36337	5	7	1	12	10	8	1	0	0
36338	10	14	1	12	4	6	2	0	0
36339	8	2	0	7	2	4	0	2	0
36340	13	4	0	15	8	10	2	0	0
36341	6	13	0	15	5	13	3	0	0
36342	11	4	1	15	8	13	3	1	0
36343	10	2	0	6	11	10	0	1	0
36344	0	11	0	8	6	10	2	0	0
36345	6	14	0	0	13	3	0	0	0
36346	3	6	0	8	5	4	2	0	0
36347	14	2	1	2	3	2	0	1	0
36348	3	15	0	9	4	5	1	0	0
36349	3	15	0	8	2	9	0	0	0
36350	9	9	1	6	8	5	0	1	1
36351	3	14	0	0	3	1	0	0	0
36352	0	9	0	2	13	6	1	0	0
36353	4	11	0	3	11	9	0	3	0
36354	4	5	0	6	12	10	1	2	0
36355	10	3	1	6	9	12	0	0	0
36356	7	7	0	6	5	6	1	0	0
36357	0	14	0	4	0	10	0	0	0
36358	9	5	0	12	8	1	1	2	0
36359	10	0	0	4	2	8	0	0	0
36360	0	10	0	15	2	13	3	0	0
36361	14	14	0	10	10	7	1	0	0
36362	4	6	0	6	12	6	1	3	0
36363	11	10	0	15	15	6	2	3	0
36364	2	7	0	9	14	6	1	2	0
36365	11	6	0	7	4	10	1	1	0
36366	5	3	0	9	10	10	1	1	0
36367	9	1	1	12	10	10	2	1	0
36368	0	0	0	15	1	3	2	0	0
36369	4	11	0	2	11	4	1	0	0
36370	3	7	0	10	6	11	1	2	0
36371	3	0	0	5	4	6	0	2	0
36372	6	1	0	10	9	8	2	0	0
36373	0	5	0	3	6	9	1	3	0
36374	11	12	0	13	6	7	2	1	0
36375	0	8	0	4	4	10	1	0	0
36376	5	6	0	4	11	10	1	2	0
36377	11	2	0	7	8	4	2	0	0
36378	14	10	1	0	7	0	0	0	1
36379	11	8	1	15	8	13	3	2	1
36380	14	4	1	5	10	8	2	2	0
36381	11	9	0	4	8	7	0	3	0
36382	3	14	1	3	13	13	1	0	0
36383	2	9	0	1	10	8	0	1	0
36384	11	0	0	0	1	0	0	0	0
36385	13	1	0	13	1	8	0	1	0
36386	0	5	0	0	5	8	0	0	0
36387	3	10	0	5	2	6	0	0	0
36388	12	1	1	12	1	5	0	0	0
36389	7	5	0	8	5	13	1	0	0
36390	0	3	0	2	9	2	0	0	0
36391	3	9	0	4	12	5	1	0	0
36392	14	12	0	5	15	8	3	1	0
36393	2	4	0	1	14	6	0	0	0
36394	6	4	1	9	10	11	2	3	0
36395	6	10	0	3	12	7	1	0	0
36396	3	10	0	0	14	4	0	0	0
36397	0	11	0	4	8	2	1	0	0
36398	14	0	0	2	4	3	0	3	0
36399	8	4	0	6	3	3	0	1	0
36400	7	9	0	15	5	9	1	1	0
36401	14	2	1	1	7	0	0	1	0
36402	4	12	0	6	12	10	3	0	0
36403	1	15	0	0	3	5	0	0	0
36404	4	11	0	6	15	10	2	1	0
36405	12	3	0	15	0	5	1	3	0
36406	3	9	1	1	5	6	0	1	0
36407	0	3	0	7	7	3	1	1	0
36408	9	4	0	9	2	9	0	0	0
36409	4	14	0	6	7	7	1	1	0
36410	1	1	0	12	4	5	2	1	0
36411	6	5	0	8	12	9	1	1	0
36412	12	13	0	9	6	10	0	0	0
36413	14	6	0	15	0	1	0	0	0
36414	12	10	0	10	6	8	2	0	0
36415	14	0	0	2	2	0	0	3	1
36416	13	11	0	11	10	13	3	1	0
36417	12	2	1	9	9	7	1	2	0
36418	0	8	0	12	10	10	3	0	0
36419	2	8	0	8	5	3	1	1	0
36420	7	1	0	13	1	6	1	0	0
36421	0	1	0	15	0	1	1	0	0
36422	13	1	0	15	0	10	1	2	0
36423	4	6	0	8	12	9	2	1	0
36424	1	9	0	9	5	7	1	0	0
36425	6	2	0	5	10	7	1	0	0
36426	8	4	0	4	14	6	1	3	0
36427	2	10	0	7	6	10	0	1	0
36428	5	10	1	12	13	13	3	0	0
36429	12	8	1	11	12	12	2	0	0
36430	9	15	0	13	11	12	1	1	0
36431	14	4	1	0	3	0	0	2	0
36432	13	3	0	14	6	10	2	0	1
36433	14	4	0	8	8	3	1	1	0
36434	10	6	0	13	6	10	2	2	0
36435	3	11	0	10	8	10	2	1	0
36436	0	13	0	3	14	3	1	1	0
36437	7	12	0	3	6	4	0	3	0
36438	1	9	0	0	15	3	0	0	0
36439	0	7	0	0	2	5	0	0	0
36440	5	12	0	12	3	13	1	1	0
36441	6	10	0	6	15	10	2	0	0
36442	0	10	0	13	4	7	2	3	0
36443	0	12	0	6	15	12	3	0	0
36444	8	4	1	12	7	7	1	3	0
36445	10	5	0	5	6	5	0	1	0
36446	9	12	0	11	4	13	1	0	0
36447	8	6	0	9	10	10	3	3	0
36448	5	12	0	2	15	13	1	2	0
36449	12	7	1	14	11	10	2	0	0
36450	1	12	0	4	14	12	1	1	0
36451	0	0	0	2	11	3	0	0	0
36452	0	0	0	9	10	4	1	2	0
36453	10	6	0	4	14	8	0	2	0
36454	1	13	0	7	9	10	1	0	0
36455	13	1	1	14	3	7	1	0	0
36456	8	2	0	14	5	9	1	0	0
36457	14	0	0	6	0	6	0	0	0
36458	4	10	1	4	15	13	3	0	1
36459	9	15	0	13	1	4	1	0	0
36460	13	11	1	14	6	12	3	1	1
36461	1	11	0	3	9	12	1	0	0
36462	1	5	0	5	1	13	0	0	0
36463	1	0	0	3	2	1	0	0	0
36464	11	11	1	13	12	11	1	0	1
36465	10	5	0	8	15	12	3	1	0
36466	12	1	0	5	5	1	1	2	1
36467	6	0	0	8	7	6	1	0	0
36468	14	6	0	0	1	0	0	0	0
36469	2	11	0	0	2	0	0	2	1
36470	12	8	0	15	1	12	1	0	0
36471	1	15	0	14	2	2	2	0	0
36472	0	3	1	8	9	5	1	1	0
36473	6	8	1	14	4	8	1	0	0
36474	1	14	0	1	8	7	0	0	0
36475	8	10	1	15	0	1	1	0	0
36476	13	7	0	15	0	6	0	0	0
36477	1	10	0	7	11	4	1	0	0
36478	3	5	0	1	6	5	0	3	0
36479	14	1	0	1	3	1	0	2	0
36480	2	15	0	1	2	5	0	0	0
36481	0	8	0	6	15	8	2	1	0
36482	9	6	0	14	0	2	1	1	0
36483	12	3	1	14	3	11	2	3	0
36484	8	13	0	14	6	7	2	0	0
36485	1	15	1	3	10	10	1	0	0
36486	8	0	0	13	8	6	1	1	0
36487	7	15	1	10	8	12	1	0	0
36488	14	8	0	6	7	5	1	1	0
36489	10	10	0	9	8	12	1	1	1
36490	4	12	0	3	4	12	1	0	0
36491	8	10	0	15	6	13	3	0	0
36492	11	12	0	4	13	9	1	0	0
36493	10	6	1	7	15	10	0	0	0
36494	0	12	0	5	8	8	1	0	0
36495	14	7	0	14	5	10	2	0	1
36496	6	11	0	12	1	6	2	0	0
36497	0	14	0	7	14	5	1	0	0
36498	10	15	0	11	5	4	1	0	0
36499	0	8	0	7	3	11	0	2	0
36500	3	13	0	14	6	10	1	0	0
36501	5	7	0	12	14	10	2	3	0
36502	0	9	0	8	1	2	1	1	0
36503	1	14	0	14	4	8	2	0	0
36504	14	2	1	7	1	6	0	1	0
36505	0	2	0	0	1	3	0	0	0
36506	0	2	0	3	11	3	0	1	0
36507	7	0	0	0	0	1	0	0	0
36508	8	8	1	15	0	6	2	2	0
36509	9	7	0	8	12	12	1	2	0
36510	7	7	0	7	15	3	1	3	0
36511	7	1	0	13	7	10	2	1	0
36512	13	14	0	11	1	1	1	0	0
36513	12	0	1	12	2	7	0	0	0
36514	0	11	0	6	11	3	1	0	0
36515	12	7	1	12	12	10	2	3	1
36516	12	3	0	8	9	3	1	3	0
36517	10	10	0	5	2	6	0	0	0
36518	8	9	1	15	1	12	1	3	0
36519	2	6	0	12	13	12	3	3	0
36520	8	4	0	7	13	10	2	3	0
36521	1	14	0	3	4	4	0	0	0
36522	10	0	0	2	0	2	0	0	0
36523	5	5	0	5	9	8	0	2	0
36524	7	7	0	12	2	9	1	2	0
36525	11	9	1	11	10	8	2	2	0
36526	14	8	1	7	3	2	0	0	0
36527	3	6	0	12	15	8	3	2	0
36528	11	7	0	11	4	4	1	1	0
36529	3	10	0	11	13	12	3	2	0
36530	7	12	1	2	14	6	1	1	0
36531	0	14	0	4	6	6	1	0	0
36532	4	5	0	6	12	10	1	0	0
36533	1	14	0	0	7	11	0	0	0
36534	7	11	1	12	5	13	2	0	0
36535	14	1	0	0	3	0	0	2	0
36536	7	9	1	12	5	6	2	2	1
36537	3	15	0	0	2	1	0	0	0
36538	5	2	0	13	1	10	1	0	0
36539	14	0	0	7	8	4	1	0	1
36540	5	2	0	13	3	8	1	0	0
36541	7	9	0	9	13	8	2	1	0
36542	0	14	0	11	6	8	1	0	0
36543	14	5	1	1	12	3	0	0	0
36544	8	12	1	6	15	13	2	1	0
36545	5	15	0	5	9	6	1	1	0
36546	13	0	0	1	4	2	0	1	1
36547	11	4	1	2	7	2	0	2	0
36548	12	1	0	3	7	2	0	3	0
36549	3	15	0	1	13	10	0	0	0
36550	14	8	1	2	10	1	0	0	1
36551	14	10	1	0	3	1	0	0	0
36552	8	12	0	6	13	6	2	0	0
36553	12	1	0	3	12	4	1	0	0
36554	8	7	0	11	13	12	2	2	0
36555	5	14	0	1	11	9	0	1	0
36556	6	13	0	6	6	9	0	2	0
36557	6	3	0	1	5	6	0	0	0
36558	0	11	0	3	11	7	0	0	0
36559	11	14	0	12	7	5	1	0	0
36560	14	0	0	1	5	3	0	1	1
36561	5	7	0	13	10	5	3	0	0
36562	0	13	0	3	7	4	1	0	0
36563	3	3	0	6	13	3	2	2	0
36564	7	12	0	12	14	13	2	0	0
36565	2	15	0	5	2	5	0	0	0
36566	11	11	1	4	9	9	0	0	0
36567	0	5	0	5	12	10	2	2	0
36568	8	9	0	11	9	6	2	3	0
36569	4	13	0	1	8	5	0	0	0
36570	13	5	0	0	1	0	0	3	0
36571	0	4	1	7	15	10	1	3	0
36572	11	2	1	6	3	2	0	3	1
36573	11	3	1	15	4	8	1	2	0
36574	0	2	0	10	6	9	1	0	0
36575	0	12	1	14	13	12	3	0	0
36576	2	6	1	13	15	13	3	2	0
36577	9	2	0	11	3	11	1	1	0
36578	0	2	0	5	5	8	0	3	0
36579	0	5	0	11	4	10	2	2	0
36580	2	8	0	5	14	13	1	2	0
36581	12	2	1	15	2	8	1	0	0
36582	3	0	0	2	10	5	0	0	0
36583	6	13	0	2	3	2	0	3	0
36584	8	12	0	13	15	13	3	3	0
36585	1	9	1	14	9	9	1	0	0
36586	2	4	0	7	7	10	1	1	0
36587	11	2	1	14	8	10	2	3	1
36588	7	5	0	5	11	12	0	2	0
36589	14	7	0	0	2	0	0	0	1
36590	10	0	0	14	0	4	0	0	0
36591	13	1	0	8	9	6	0	0	0
36592	12	3	0	13	10	7	2	3	0
36593	0	15	0	0	13	7	0	0	0
36594	0	2	1	4	10	3	1	0	0
36595	8	2	0	9	11	8	1	2	0
36596	14	0	0	2	3	0	0	0	0
36597	3	14	0	0	9	5	0	0	0
36598	3	7	0	10	8	6	2	2	0
36599	3	13	0	4	15	10	2	1	0
36600	11	12	0	10	15	10	2	0	0
36601	5	11	0	6	15	6	1	1	0
36602	3	10	0	1	4	5	0	3	0
36603	0	12	0	2	14	7	0	0	0
36604	14	9	1	2	1	2	0	1	0
36605	5	10	0	3	12	4	1	0	0
36606	11	4	0	10	9	2	1	2	0
36607	7	13	0	9	6	7	2	0	0
36608	7	1	0	2	9	9	0	2	0
36609	11	2	0	15	1	10	2	0	0
36610	8	4	0	7	13	4	2	3	0
36611	10	8	0	11	13	13	2	0	0
36612	9	7	0	5	5	12	0	0	0
36613	6	13	0	9	4	10	1	0	0
36614	2	13	0	1	14	4	0	0	0
36615	0	4	0	2	13	8	0	2	0
36616	13	5	1	10	7	1	1	0	0
36617	11	6	0	15	0	3	1	0	0
36618	7	0	0	13	8	12	2	0	0
36619	0	12	0	15	0	5	1	0	0
36620	9	11	1	8	13	10	1	0	0
36621	3	13	0	15	0	10	1	1	0
36622	7	5	1	9	15	11	2	2	0
36623	1	7	0	11	11	8	2	2	0
36624	12	11	0	10	13	8	3	1	0
36625	10	13	0	5	1	1	0	0	0
36626	14	5	1	6	1	0	0	1	0
36627	0	11	0	0	0	2	0	0	0
36628	1	10	0	14	4	9	2	2	0
36629	10	3	0	9	1	4	0	1	0
36630	6	14	0	9	12	4	2	0	0
36631	14	8	0	11	0	4	0	0	0
36632	1	8	0	7	6	4	0	0	0
36633	3	10	0	8	4	10	1	1	0
36634	4	10	0	0	15	4	0	2	0
36635	1	13	0	5	4	8	1	0	0
36636	10	10	0	9	10	3	1	0	0
36637	2	9	0	1	4	8	0	0	0
36638	1	11	0	7	9	5	1	0	0
