record_id	age	decile_score	priors_count	days_b_screening_arrest	is_recid	c_charge_degree	sex	age_cat	score_text	race	label
1152	13	4	4	3	1	1	0	1	1	2	1
1153	4	4	1	3	1	0	1	0	2	2	1
1154	14	5	5	3	0	1	1	1	1	0	0
1155	15	5	2	3	1	0	0	1	1	2	1
1156	1	0	3	4	1	1	0	2	0	0	1
1157	1	0	0	4	0	1	0	2	1	2	0
1158	2	1	1	1	1	1	0	2	0	0	1
1159	12	1	6	3	1	0	0	0	2	2	1
1160	8	0	0	4	1	0	1	0	1	0	1
1161	11	0	1	3	0	0	0	0	1	0	0
1162	0	3	0	3	0	1	1	2	1	0	0
1163	10	3	6	3	1	1	0	0	2	0	0
1164	5	0	7	3	1	1	0	0	0	2	1
1165	4	0	6	4	1	1	0	0	0	0	1
1166	5	2	4	3	1	0	0	0	2	0	1
1167	10	2	1	3	0	1	0	0	1	5	0
1168	15	3	2	3	1	0	0	1	1	2	1
1169	10	3	7	3	1	1	0	0	0	0	1
1170	11	2	7	3	0	1	0	0	2	0	0
1171	1	2	3	3	1	1	0	2	2	2	1
1172	4	7	0	3	1	1	0	0	1	5	1
1173	3	7	0	3	0	1	0	2	1	5	0
1174	15	7	0	3	0	1	1	1	1	2	0
1175	3	7	6	4	1	1	0	2	0	0	1
1176	10	3	6	3	0	1	0	0	1	0	0
1177	9	3	5	4	1	1	0	0	2	0	1
1178	12	6	1	4	0	1	0	0	1	0	0
1179	15	6	0	4	0	0	0	1	1	2	0
1180	11	2	0	4	0	1	0	0	1	3	0
1181	14	2	0	4	1	1	0	1	1	2	0
1182	10	3	4	2	0	1	0	0	1	3	0
1183	4	3	4	3	1	1	0	0	1	2	1
1184	15	5	3	1	1	1	0	1	1	0	0
1185	10	5	1	3	0	0	0	0	1	2	0
1186	6	3	3	3	1	1	0	0	1	5	1
1187	11	3	1	3	0	0	0	0	1	5	0
1188	15	8	7	3	1	1	0	1	1	5	1
1189	11	8	0	3	0	1	0	0	1	2	0
1190	9	0	1	1	0	0	1	0	1	2	0
1191	10	0	2	3	1	0	0	0	1	5	1
1192	3	2	0	4	0	0	0	2	1	2	0
1193	4	2	2	0	0	1	1	0	2	0	0
1194	1	5	0	3	0	1	0	2	2	0	0
1195	14	5	2	3	0	1	0	1	1	5	0
1196	4	7	0	3	1	0	0	0	1	0	1
1197	1	7	0	1	0	1	0	2	1	3	0
1198	15	7	0	3	0	1	0	1	1	0	0
1199	11	7	0	4	0	1	1	0	1	0	0
1200	12	8	0	3	0	0	0	0	1	3	0
1201	6	8	0	3	0	1	0	0	0	0	0
1202	6	8	0	3	0	0	0	0	1	0	0
1203	4	8	5	4	1	0	0	0	0	2	1
1204	6	6	2	3	0	0	0	0	1	0	0
1205	11	6	1	3	0	1	0	0	1	0	0
1206	0	2	1	1	1	1	0	2	2	0	1
1207	6	2	0	4	0	0	0	0	1	2	0
1208	14	6	0	4	0	1	0	1	1	2	0
1209	11	6	3	3	0	1	0	0	2	0	0
1210	4	8	0	4	1	1	0	0	1	2	0
1211	9	8	3	3	1	0	0	0	2	0	1
1212	8	2	0	3	0	0	0	0	1	2	0
1213	6	2	1	3	0	1	0	0	1	3	0
1214	15	6	3	1	0	1	0	1	1	2	0
1215	12	6	1	4	0	1	0	0	1	0	0
1216	11	7	2	1	0	0	1	0	1	3	0
1217	11	7	5	0	0	0	1	0	1	0	0
1218	1	2	0	3	1	1	0	2	1	0	1
1219	14	2	1	3	0	1	0	1	1	2	0
1220	8	0	3	3	1	1	0	0	1	0	1
1221	7	0	1	3	1	1	0	0	1	0	1
1222	9	0	1	3	0	0	1	0	1	2	0
1223	14	0	3	1	0	1	1	1	1	2	0
1224	1	6	0	3	0	1	0	2	1	0	0
1225	7	6	0	3	1	0	0	0	2	5	1
1226	8	3	7	3	1	1	0	0	2	3	1
1227	4	3	5	4	1	1	1	0	2	2	1
1228	15	8	1	2	1	1	0	1	1	2	1
1229	13	8	2	3	1	1	1	1	0	0	1
1230	15	3	0	4	0	0	0	1	1	2	0
1231	11	3	1	3	0	1	0	0	1	0	0
1232	6	7	3	3	1	1	1	0	2	0	1
1233	0	7	0	2	0	1	0	2	1	0	0
1234	6	4	1	4	0	0	0	0	2	3	0
1235	1	4	1	3	1	1	0	2	2	0	1
1236	11	4	3	3	1	1	0	0	1	0	1
1237	12	4	7	3	1	0	0	1	2	0	1
1238	4	3	4	3	0	1	0	0	1	3	0
1239	1	3	1	4	1	1	0	2	0	0	1
1240	14	2	5	0	0	1	1	1	2	2	0
1241	8	2	0	1	0	1	0	0	1	2	0
1242	3	3	1	3	1	1	0	2	1	0	1
1243	8	3	6	3	1	0	0	0	2	0	1
1244	11	7	2	4	0	1	0	0	1	1	0
1245	8	7	7	3	1	1	0	0	2	0	1
1246	11	0	6	3	0	1	0	0	1	0	0
1247	9	0	0	3	0	0	0	0	2	0	0
1248	5	5	0	4	0	0	0	0	2	2	0
1249	7	5	3	3	1	0	0	0	1	0	1
1250	12	8	0	3	1	1	0	0	2	2	1
1251	15	8	0	3	0	0	0	1	1	2	0
1252	10	7	5	3	0	1	0	0	2	0	0
1253	5	7	0	2	1	1	1	0	1	0	1
1254	15	6	4	4	0	1	0	1	1	3	0
1255	4	6	1	3	0	1	0	0	1	2	0
1256	9	0	3	1	1	1	0	0	1	3	1
1257	4	0	5	2	1	0	0	0	2	2	1
1258	12	2	7	3	1	1	0	1	1	0	1
1259	2	2	0	3	1	0	1	2	1	0	1
1260	12	1	1	3	1	1	0	0	1	2	1
1261	0	1	0	2	0	1	0	2	1	2	0
1262	12	2	0	4	0	1	0	1	1	3	0
1263	13	2	1	3	0	1	0	1	1	2	0
1264	0	0	0	3	0	1	0	2	1	0	0
1265	5	0	0	4	0	0	0	0	1	0	0
1266	1	7	0	3	0	1	0	2	1	2	0
1267	3	7	5	3	1	1	1	2	0	0	1
1268	4	7	0	3	0	1	0	0	1	0	0
1269	10	7	0	3	0	0	0	0	1	2	0
1270	3	0	1	3	0	0	0	2	2	0	0
1271	4	0	5	4	0	0	0	0	0	2	0
1272	5	3	0	3	0	1	0	0	2	2	0
1273	1	3	1	3	1	0	0	2	2	0	1
1274	11	5	2	3	1	1	0	0	0	1	1
1275	12	5	5	3	0	0	0	0	1	5	0
1276	6	2	1	3	0	0	0	0	1	0	0
1277	12	2	3	4	0	1	0	0	1	2	0
1278	2	0	0	3	0	0	1	2	2	0	0
1279	12	0	3	0	1	0	0	0	1	2	1
1280	11	0	0	4	0	0	1	0	1	2	0
1281	1	0	2	4	1	1	0	2	0	0	1
1282	0	4	1	1	0	1	0	2	1	0	0
1283	11	4	0	4	0	0	0	0	1	2	0
1284	15	4	2	3	0	0	0	1	1	2	0
1285	8	4	3	3	1	1	0	0	2	0	1
1286	4	2	0	4	0	0	1	0	1	0	0
1287	2	2	2	3	1	1	0	2	1	5	0
1288	2	5	0	3	0	1	0	2	1	3	0
1289	9	5	4	3	1	0	0	0	0	0	1
1290	4	5	1	3	1	0	0	0	1	5	1
1291	13	5	5	3	1	1	0	1	1	0	1
1292	10	8	1	2	0	1	0	0	1	2	0
1293	2	8	2	3	1	0	0	2	2	0	1
1294	12	3	1	3	1	1	1	1	1	2	1
1295	1	3	0	3	1	1	0	2	0	0	1
1296	9	3	6	3	1	1	0	0	0	0	1
1297	10	3	0	3	1	0	0	0	2	0	1
1298	11	8	6	4	0	0	0	0	2	0	0
1299	2	8	1	4	0	1	0	2	2	0	0
1300	14	0	3	2	0	0	0	1	0	2	0
1301	15	0	0	3	0	0	0	1	1	5	0
1302	1	4	0	3	0	0	1	2	1	2	0
1303	2	4	1	3	0	1	0	2	1	2	0
1304	2	8	1	4	0	1	0	2	1	0	0
1305	0	8	0	3	1	1	0	2	1	0	1
1306	9	1	2	0	1	1	1	0	1	2	1
1307	2	1	1	1	0	1	1	2	1	0	0
1308	1	5	0	3	1	1	0	2	1	2	1
1309	1	5	1	3	1	1	0	2	0	0	1
1310	13	5	0	3	0	1	1	1	1	2	0
1311	12	5	0	3	0	1	0	0	1	2	0
1312	13	5	3	3	0	1	1	1	1	2	0
1313	15	5	0	3	0	0	0	1	1	2	0
1314	2	1	0	3	0	0	1	2	2	2	0
1315	15	1	7	3	0	1	0	1	2	0	0
1316	15	0	3	3	0	0	0	1	1	2	0
1317	15	0	6	4	1	1	1	1	1	2	1
1318	9	4	0	3	0	1	0	0	1	0	0
1319	15	4	3	0	0	0	0	1	1	0	0
1320	11	5	0	3	0	1	0	0	1	0	0
1321	1	5	0	3	1	1	0	2	1	0	1
1322	9	2	1	1	0	1	1	0	1	1	0
1323	4	2	3	3	1	1	0	0	2	3	1
1324	8	0	0	3	1	1	0	0	0	2	1
1325	6	0	5	3	1	1	0	0	0	0	1
1326	6	1	0	3	1	0	0	0	1	0	1
1327	11	1	3	3	1	0	0	0	2	2	1
1328	12	6	0	2	0	0	0	0	1	3	0
1329	15	6	0	3	0	0	0	1	1	5	0
1330	13	6	0	3	0	0	0	1	1	2	0
1331	15	6	1	0	0	0	1	1	1	2	0
1332	6	6	5	4	1	0	0	0	0	0	1
1333	4	6	0	3	0	0	0	0	1	0	0
1334	6	0	0	4	0	1	0	0	1	2	0
1335	13	0	7	0	1	1	1	1	2	0	1
1336	15	0	6	4	1	1	0	1	2	0	1
1337	15	0	4	3	1	1	0	1	1	2	1
1338	2	7	3	3	1	1	0	2	0	0	1
1339	11	7	7	3	0	1	0	0	0	0	0
1340	6	0	2	3	1	1	0	0	2	0	1
1341	1	0	3	3	1	1	0	2	1	5	1
1342	11	5	0	3	0	0	0	0	1	2	0
1343	3	5	5	0	1	0	0	2	0	0	1
1344	6	5	7	4	1	1	0	0	0	0	1
1345	11	5	0	3	0	0	1	0	1	2	0
1346	1	0	0	3	0	0	0	2	2	2	0
1347	1	0	1	3	0	1	0	2	2	0	0
1348	11	7	4	0	1	1	0	0	0	0	1
1349	0	7	0	3	0	0	0	2	1	2	0
1350	11	0	7	3	1	0	0	0	2	0	1
1351	1	0	2	3	0	1	0	2	2	2	0
1352	7	8	0	4	0	0	0	0	2	3	0
1353	13	8	0	3	0	1	0	1	1	2	0
1354	10	2	2	4	1	0	0	0	0	0	1
1355	14	2	2	3	0	1	0	1	1	0	0
1356	10	8	1	3	1	1	1	0	1	0	1
1357	1	8	2	3	0	1	0	2	0	0	0
1358	12	0	0	4	0	1	1	0	1	2	0
1359	11	0	0	4	0	0	0	0	1	2	0
1360	2	1	1	1	1	1	0	2	1	0	1
1361	9	1	3	3	0	0	1	0	1	2	0
1362	6	3	2	1	0	0	0	0	1	3	0
1363	1	3	3	3	1	0	0	2	2	2	1
1364	4	0	3	3	1	1	1	0	0	0	1
1365	1	0	3	4	1	1	0	2	2	0	1
1366	12	0	5	1	0	1	1	0	0	2	0
1367	9	0	0	3	1	0	0	0	0	0	1
1368	15	1	1	2	0	0	0	1	1	3	0
1369	7	1	5	3	1	1	0	0	0	2	1
1370	13	2	5	3	1	1	0	1	1	5	1
1371	12	2	7	3	1	0	0	0	0	0	1
1372	7	7	1	3	1	1	0	0	2	0	1
1373	15	7	6	3	0	1	0	1	1	0	0
1374	4	0	0	4	0	1	0	0	1	3	0
1375	9	0	3	0	0	1	1	0	1	2	0
1376	1	3	0	3	1	1	0	2	1	0	1
1377	14	3	2	3	1	0	0	1	1	2	1
1378	9	8	0	3	1	0	0	0	1	0	1
1379	13	8	2	0	0	0	0	1	1	2	0
1380	11	3	0	4	0	0	0	0	1	5	0
1381	10	3	2	2	1	1	0	0	1	0	0
1382	6	7	2	2	0	1	0	0	1	2	0
1383	4	7	0	3	0	1	0	0	1	5	0
1384	14	6	1	0	0	1	1	1	1	2	0
1385	11	6	3	3	0	1	1	0	1	2	0
1386	7	0	4	3	1	1	0	0	2	0	1
1387	7	0	6	3	1	0	0	0	1	0	1
1388	12	5	1	1	0	0	1	0	2	2	0
1389	13	5	1	0	0	1	1	1	1	2	0
1390	9	8	3	3	0	1	0	0	0	0	0
1391	5	8	1	3	0	1	0	0	1	0	0
1392	4	6	2	4	0	0	0	0	1	3	0
1393	6	6	2	3	1	1	0	0	2	0	1
1394	12	0	7	3	1	1	0	0	0	0	1
1395	10	0	2	4	0	1	1	0	1	0	0
1396	10	5	7	3	1	1	0	0	0	0	1
1397	14	5	1	1	0	1	0	1	2	2	0
1398	1	2	0	3	1	1	0	2	0	2	1
1399	3	2	4	3	1	1	0	2	2	5	1
1400	2	6	1	3	1	1	0	2	1	0	1
1401	1	6	0	3	0	0	1	2	1	0	0
1402	15	4	3	4	0	0	0	1	1	0	0
1403	6	4	4	3	0	1	0	0	0	0	0
1404	1	0	1	3	0	1	0	2	2	0	0
1405	2	0	0	3	0	1	1	2	1	0	0
1406	1	0	4	3	1	0	0	2	2	2	1
1407	12	0	1	4	0	1	0	0	1	0	0
1408	8	7	2	0	0	1	1	0	1	0	0
1409	3	7	1	3	1	1	0	2	2	0	1
1410	4	3	4	3	1	1	1	0	0	0	1
1411	4	3	5	4	0	0	0	0	1	3	0
1412	4	0	1	0	0	1	1	0	1	5	0
1413	0	0	0	3	1	0	0	2	1	5	1
1414	6	8	3	3	1	1	0	0	2	2	1
1415	14	8	6	4	1	1	0	1	1	0	1
1416	11	0	1	3	0	1	1	0	1	2	0
1417	13	0	4	3	0	0	0	1	1	2	0
1418	8	1	0	3	0	1	0	0	1	3	0
1419	13	1	2	3	0	1	0	1	1	5	0
1420	1	7	0	3	0	1	1	2	2	2	0
1421	9	7	0	4	1	1	0	0	2	2	1
1422	7	4	3	3	0	0	0	0	1	0	0
1423	13	4	3	3	1	1	0	1	1	0	1
1424	14	4	7	3	1	0	0	1	1	2	1
1425	10	4	7	3	0	0	0	0	0	0	0
1426	10	2	5	1	0	1	0	0	1	2	0
1427	4	2	1	3	1	0	1	0	1	0	1
1428	7	6	5	3	1	1	0	0	2	0	1
1429	3	6	4	4	1	1	0	2	2	2	1
1430	14	8	0	3	0	1	0	1	1	5	0
1431	8	8	3	3	0	1	1	0	2	0	0
1432	14	0	4	3	0	1	0	1	1	0	0
1433	8	0	5	4	1	1	0	0	1	0	1
1434	3	8	6	3	1	1	0	2	0	2	1
1435	2	8	4	0	1	1	0	2	0	0	1
1436	13	7	1	3	0	1	1	1	1	2	0
1437	4	7	2	3	0	1	0	0	0	0	0
1438	1	3	0	4	0	1	0	2	1	0	0
1439	13	3	1	3	0	1	0	1	1	2	0
1440	11	8	6	3	0	0	0	0	2	0	0
1441	8	8	0	3	1	1	0	0	1	0	1
1442	6	3	0	4	0	0	0	0	1	2	0
1443	8	3	0	3	0	1	0	0	1	2	0
1444	14	5	3	3	1	1	1	1	1	2	1
1445	14	5	6	3	1	0	0	1	2	0	1
1446	1	2	2	3	0	1	1	2	2	0	0
1447	12	2	0	3	0	1	0	0	1	2	0
1448	13	6	0	3	1	0	0	1	1	5	1
1449	4	6	5	3	1	1	1	0	2	0	1
1450	9	8	1	4	0	1	0	0	2	0	0
1451	9	8	0	4	0	1	0	0	1	3	0
1452	4	6	1	0	0	1	0	0	2	2	0
1453	11	6	2	1	0	1	0	0	1	2	0
1454	13	0	3	3	0	1	1	1	1	0	0
1455	8	0	0	3	1	1	1	0	1	2	1
1456	8	5	3	3	1	1	0	0	1	0	1
1457	13	5	2	4	0	0	0	1	2	0	0
1458	6	6	2	4	1	1	0	0	1	2	1
1459	15	6	1	3	1	1	1	1	1	0	1
1460	4	0	2	1	1	0	0	0	2	2	1
1461	15	0	3	0	0	0	0	1	1	0	0
1462	6	0	1	1	1	1	1	0	1	2	1
1463	12	0	0	4	0	0	0	0	1	2	0
1464	2	4	3	3	1	1	0	2	2	2	1
1465	8	4	3	3	0	1	0	0	2	0	0
1466	2	1	3	3	0	0	0	2	2	2	0
1467	4	1	1	2	1	0	1	0	1	2	1
1468	11	5	7	3	1	1	0	0	0	0	1
1469	0	5	0	3	1	1	0	2	2	0	1
1470	6	0	3	3	1	0	0	0	1	0	1
1471	1	0	6	4	1	1	0	2	0	0	1
1472	14	6	0	3	0	0	1	1	1	2	0
1473	12	6	3	4	1	1	0	0	2	2	1
1474	6	4	1	3	0	1	0	0	0	0	0
1475	11	4	0	3	0	0	1	0	1	2	0
1476	12	1	0	3	1	0	0	0	1	3	1
1477	4	1	7	3	1	1	0	0	0	0	1
1478	7	0	3	3	0	1	1	0	1	0	0
1479	9	0	2	4	0	0	0	0	1	0	0
1480	2	7	4	3	1	1	1	2	2	2	1
1481	11	7	0	3	0	0	1	0	1	0	0
1482	10	1	6	3	1	1	0	0	2	0	1
1483	4	1	3	3	1	0	0	0	0	0	1
1484	4	1	1	3	0	0	0	0	1	3	0
1485	4	1	3	3	1	1	1	0	1	0	1
1486	6	1	1	0	1	1	1	0	1	0	1
1487	1	1	3	3	1	1	0	2	0	2	1
1488	9	1	3	4	0	0	0	0	1	2	0
1489	1	1	0	4	0	1	1	2	2	0	0
1490	15	3	5	3	0	1	0	1	1	2	0
1491	12	3	3	4	0	0	0	1	1	0	0
1492	7	5	2	4	1	0	0	0	1	2	1
1493	11	5	7	4	1	1	0	0	2	0	1
1494	8	6	7	3	1	0	0	0	0	0	1
1495	4	6	6	4	1	1	0	0	2	3	1
1496	4	0	0	3	1	0	0	0	2	0	1
1497	1	0	0	3	0	0	1	2	2	0	0
1498	11	3	7	3	1	1	0	0	0	0	1
1499	1	3	1	3	1	1	0	2	1	5	1
1500	4	0	2	4	0	0	0	0	0	2	0
1501	12	0	0	3	1	0	1	0	1	2	0
1502	4	0	1	4	1	0	0	0	1	2	1
1503	6	0	6	3	1	1	0	0	2	0	1
1504	7	6	0	3	0	0	0	0	1	2	0
1505	3	6	4	3	1	1	0	2	0	0	1
1506	9	8	3	0	0	1	0	0	1	5	0
1507	13	8	6	3	1	1	0	1	2	0	1
1508	8	3	1	3	1	0	0	0	2	0	1
1509	11	3	0	3	0	1	1	0	1	2	0
1510	9	0	5	3	1	1	0	0	0	2	1
1511	6	0	6	3	1	0	1	0	0	0	1
1512	1	6	0	4	1	1	0	2	0	2	1
1513	9	6	2	0	0	1	1	0	1	2	0
1514	8	6	6	4	1	0	0	0	2	2	1
1515	8	6	4	3	1	1	0	0	2	2	1
1516	15	3	0	3	0	1	0	1	1	2	0
1517	9	3	3	0	1	1	0	0	2	2	1
1518	11	8	1	4	1	1	0	0	1	3	1
1519	1	8	5	3	1	1	0	2	2	0	1
1520	15	0	7	0	1	1	0	1	1	0	1
1521	2	0	0	3	0	1	0	2	1	0	0
1522	13	2	0	3	1	1	0	1	2	2	1
1523	15	2	0	3	0	1	0	1	1	3	0
1524	7	2	6	4	1	1	0	0	0	0	1
1525	15	2	0	4	0	0	0	1	1	2	0
1526	9	2	3	4	0	0	0	0	1	2	0
1527	1	2	0	4	1	1	0	2	1	3	1
1528	6	4	0	3	1	0	0	0	1	2	1
1529	6	4	6	1	1	1	0	0	2	0	1
1530	11	7	1	3	1	0	0	0	1	2	1
1531	11	7	3	3	1	1	0	0	1	2	1
1532	5	8	6	4	1	1	0	0	0	0	1
1533	2	8	3	3	1	0	1	2	0	2	1
1534	4	7	1	3	1	1	1	0	0	2	1
1535	1	7	1	4	0	0	0	2	1	1	0
1536	11	4	2	3	1	1	0	0	1	2	1
1537	11	4	1	3	1	1	0	0	1	5	1
1538	4	2	2	1	1	1	1	0	2	2	1
1539	14	2	0	4	0	0	0	1	1	5	0
1540	4	8	0	3	1	0	0	0	1	0	1
1541	5	8	0	3	1	1	0	0	1	2	1
1542	6	3	6	1	1	1	0	0	0	2	1
1543	0	3	2	0	1	1	0	2	0	0	1
1544	3	2	3	3	1	0	1	2	2	0	1
1545	6	2	0	4	0	0	1	0	1	0	0
1546	0	6	1	0	0	1	1	2	2	2	0
1547	3	6	2	2	0	1	1	2	0	2	0
1548	8	8	2	3	1	1	1	0	1	3	1
1549	2	8	3	4	0	0	0	2	2	0	0
1550	5	6	3	3	1	1	0	0	0	0	1
1551	15	6	6	1	1	1	0	1	1	0	1
1552	0	5	0	3	1	0	0	2	2	0	1
1553	14	5	1	1	0	0	0	1	1	2	0
1554	4	1	4	3	1	1	0	0	0	0	1
1555	6	1	0	3	0	0	0	0	1	2	0
1556	5	8	0	3	0	0	0	0	2	5	0
1557	9	8	3	4	0	1	0	0	1	0	0
1558	10	3	7	4	1	0	0	0	0	0	1
1559	8	3	7	3	0	1	1	0	0	0	0
1560	11	8	0	4	0	1	0	0	2	3	0
1561	9	8	3	3	1	0	0	0	2	0	1
1562	9	6	1	3	1	0	0	0	1	3	1
1563	9	6	7	0	0	1	0	0	2	2	0
1564	15	5	0	4	0	1	1	1	2	2	0
1565	15	5	4	0	1	0	0	1	1	0	1
1566	2	0	1	3	1	1	0	2	2	3	1
1567	8	0	1	3	0	0	1	0	1	0	0
1568	6	8	3	3	0	1	0	0	1	2	0
1569	12	8	5	3	1	1	0	0	1	2	1
1570	5	1	5	3	1	0	0	0	1	0	1
1571	7	1	4	3	1	1	0	0	2	5	1
1572	12	0	0	1	0	0	0	1	1	0	0
1573	14	0	0	3	0	0	0	1	1	5	0
1574	2	0	0	3	1	1	1	2	2	2	1
1575	7	0	6	4	1	1	0	0	2	0	1
1576	4	3	3	3	0	1	0	0	2	2	0
1577	9	3	6	3	1	1	0	0	0	0	1
1578	15	7	6	3	1	1	0	1	1	0	0
1579	6	7	6	3	1	0	0	0	0	0	1
1580	8	6	7	3	1	1	0	0	0	0	1
1581	3	6	2	4	1	1	0	2	1	0	1
1582	15	0	3	0	1	0	0	1	1	0	1
1583	2	0	1	0	0	1	0	2	2	0	0
1584	7	0	1	3	0	0	0	0	1	2	0
1585	14	0	6	4	0	1	0	1	1	2	0
1586	15	8	0	4	0	0	0	1	1	2	0
1587	15	8	0	3	0	1	1	1	1	2	0
1588	11	0	6	3	1	1	0	0	0	2	1
1589	9	0	5	4	1	1	0	0	1	0	1
1590	10	4	4	4	0	1	0	0	1	0	0
1591	15	4	0	3	0	1	0	1	1	2	0
1592	7	3	2	3	0	1	0	0	1	3	0
1593	6	3	0	3	0	1	1	0	1	3	0
1594	13	8	3	3	0	1	0	1	1	2	0
1595	4	8	0	2	0	0	0	0	2	2	0
1596	4	7	0	4	0	0	0	0	1	5	0
1597	4	7	1	3	1	1	0	0	1	0	1
1598	11	1	0	3	0	1	1	0	1	2	0
1599	10	1	2	2	0	0	0	0	1	2	0
1600	2	7	2	3	1	1	0	2	2	0	1
1601	13	7	6	0	0	1	0	1	2	0	0
1602	13	5	1	3	0	1	0	1	1	2	0
1603	9	5	3	3	0	1	0	0	1	0	0
1604	7	8	6	3	1	1	1	0	2	0	1
1605	12	8	1	3	0	0	0	0	1	2	0
1606	13	6	1	3	1	0	1	1	1	2	1
1607	5	6	0	3	0	1	0	0	2	0	0
1608	6	1	6	0	0	0	0	0	0	2	0
1609	3	1	6	3	1	1	0	2	0	5	1
1610	9	6	6	3	0	0	0	0	2	0	0
1611	15	6	7	4	1	1	0	1	2	0	1
1612	7	6	3	3	0	1	1	0	1	0	0
1613	11	6	0	2	0	1	0	0	1	3	0
1614	3	6	0	3	1	1	0	2	1	3	1
1615	10	6	7	3	1	1	0	0	2	0	1
1616	6	3	1	0	0	1	0	0	0	2	0
1617	8	3	7	0	1	1	0	0	0	0	1
1618	13	0	2	3	1	0	1	1	1	2	1
1619	11	0	0	3	1	0	0	0	1	2	1
1620	8	2	1	3	0	1	0	0	1	2	0
1621	14	2	6	3	1	1	0	1	0	0	1
1622	12	8	0	2	0	0	1	0	1	2	0
1623	5	8	5	3	1	1	0	0	0	0	1
1624	7	0	6	3	1	1	1	0	0	0	1
1625	14	0	0	3	0	1	0	1	1	2	0
1626	11	2	4	1	1	0	0	0	2	2	1
1627	4	2	2	2	0	1	0	0	1	2	0
1628	15	0	0	4	0	0	0	1	1	2	0
1629	2	0	4	4	1	0	0	2	0	2	1
1630	9	8	3	3	0	0	0	0	2	0	0
1631	9	8	1	2	0	1	1	0	2	0	0
1632	12	2	3	4	0	0	0	0	1	0	0
1633	15	2	0	2	0	0	0	1	1	2	0
1634	12	4	0	3	1	1	0	0	2	0	1
1635	4	4	4	3	1	1	0	0	2	2	1
1636	9	0	1	0	0	0	1	0	2	2	0
1637	8	0	0	4	1	0	1	0	1	0	1
1638	14	1	0	3	0	0	1	1	1	2	0
1639	12	1	0	3	1	1	0	0	1	0	1
1640	1	1	1	3	1	1	0	2	2	0	1
1641	6	1	5	3	1	1	0	0	1	0	1
1642	14	8	7	4	1	0	0	1	1	0	1
1643	3	8	3	3	1	0	0	2	0	5	1
1644	11	5	7	3	1	1	1	0	2	0	1
1645	4	5	1	4	0	0	0	0	1	0	0
1646	8	1	4	3	0	1	0	0	1	5	0
1647	6	1	5	3	1	1	0	0	0	0	1
1648	14	8	5	3	0	0	0	1	1	2	0
1649	9	8	0	3	0	1	0	0	1	2	0
1650	12	0	0	3	0	1	0	0	2	2	0
1651	12	0	5	4	1	1	0	0	0	0	1
1652	13	8	6	1	0	1	0	1	1	2	0
1653	6	8	3	3	1	0	0	0	2	5	1
1654	15	0	6	4	0	1	0	1	0	0	0
1655	6	0	2	3	0	1	0	0	1	0	0
1656	14	0	3	3	1	1	0	1	1	2	1
1657	3	0	0	3	0	1	0	2	1	0	0
1658	11	0	5	4	0	1	0	0	1	0	0
1659	12	0	5	4	0	1	0	0	1	0	0
1660	13	2	1	3	0	1	0	1	1	0	0
1661	15	2	1	0	1	1	1	1	1	2	1
1662	13	7	0	3	0	1	0	1	2	2	0
1663	5	7	6	3	1	1	0	0	2	0	1
1664	12	0	0	3	1	0	0	0	1	2	1
1665	3	0	0	4	0	1	0	2	1	2	0
1666	11	6	6	4	0	1	0	0	2	0	0
1667	12	6	2	3	0	1	0	1	1	2	0
1668	8	6	2	4	0	1	0	0	1	2	0
1669	15	6	1	3	1	1	0	1	2	0	1
1670	1	6	0	3	1	0	1	2	2	0	1
1671	1	6	0	3	0	0	0	2	1	2	0
1672	3	4	2	3	1	1	0	2	1	0	1
1673	6	4	7	3	1	1	0	0	2	0	1
1674	4	4	6	3	1	1	0	0	0	2	1
1675	11	4	0	3	1	1	0	0	1	2	1
1676	15	8	4	2	0	1	1	1	1	0	0
1677	15	8	4	1	0	1	0	1	1	0	0
1678	3	8	1	3	0	1	0	2	1	5	0
1679	15	8	7	0	1	0	0	1	1	2	1
1680	7	5	0	3	0	0	0	0	1	2	0
1681	8	5	0	3	0	1	1	0	1	0	0
1682	5	5	1	3	0	1	1	0	1	0	0
1683	13	5	0	3	1	1	0	1	1	2	0
1684	12	0	0	3	0	0	0	0	1	2	0
1685	15	0	3	4	1	0	0	1	1	2	1
1686	4	1	3	4	1	0	0	0	2	0	1
1687	12	1	0	3	0	0	0	0	1	2	0
1688	12	4	1	3	0	1	0	0	1	2	0
1689	6	4	0	2	0	1	1	0	2	2	0
1690	4	6	0	2	0	0	1	0	1	3	0
1691	9	6	0	3	0	1	0	0	1	2	0
1692	5	2	2	3	0	1	0	0	2	0	0
1693	9	2	1	3	1	0	0	0	1	2	1
1694	7	8	3	4	1	1	0	0	1	0	1
1695	12	8	5	4	0	1	1	0	2	0	0
1696	4	4	6	0	1	1	0	0	0	2	1
1697	15	4	1	3	0	1	0	1	1	0	0
1698	3	5	1	3	1	1	0	2	2	2	1
1699	11	5	0	3	0	0	0	0	1	0	0
1700	6	0	1	2	0	0	1	0	2	2	0
1701	8	0	2	0	1	1	0	0	1	0	1
1702	9	2	3	3	1	1	0	0	2	2	1
1703	6	2	0	2	0	0	1	0	1	3	0
1704	12	7	5	3	1	1	1	1	1	1	1
1705	12	7	2	3	0	0	0	0	1	5	0
1706	10	4	3	3	0	1	1	0	1	0	0
1707	1	4	3	1	0	0	0	2	2	2	0
1708	14	0	6	3	1	1	0	1	1	5	1
