record_id	age	workclass	fnlwgt	education	marital_status	occupation	relationship	race	sex	capital_gain	hours_per_week	native_country	label
10401	13	2	2	7	2	12	0	4	1	0	4	38	1
10402	15	4	6	11	4	4	4	4	1	0	4	38	0
10403	3	2	8	11	2	2	0	4	1	0	4	38	0
10404	13	2	2	15	2	2	0	4	1	0	4	38	0
10405	13	2	9	12	6	0	4	4	0	0	3	38	0
10406	11	2	14	9	2	9	0	4	1	0	6	38	0
10407	6	2	15	15	2	2	0	4	1	0	4	38	0
10408	12	0	7	11	2	0	0	4	1	0	7	38	0
10409	8	5	6	9	2	9	0	4	1	0	6	38	1
10410	5	2	0	8	0	6	4	4	1	0	4	38	0
10411	6	2	9	5	0	5	1	4	1	0	3	38	0
10412	11	5	0	15	2	3	0	4	1	1	3	38	1
10413	15	4	7	12	2	2	0	4	1	0	0	38	0
10414	6	5	13	12	4	9	1	4	1	0	6	38	0
10415	5	2	15	15	2	11	0	4	1	0	4	38	1
10416	6	1	9	9	2	9	0	4	1	0	4	38	1
10417	10	1	5	11	2	6	0	4	1	0	4	38	0
10418	1	2	9	15	4	7	3	4	0	0	0	38	0
10419	13	2	15	9	2	3	0	2	1	0	4	38	1
10420	5	2	5	11	2	6	0	2	1	0	4	38	0
10421	8	2	4	9	2	3	0	4	1	0	7	38	1
10422	4	2	12	9	4	0	3	4	0	0	4	38	0
10423	5	2	1	11	4	3	1	2	1	0	4	38	0
10424	15	1	9	11	0	2	1	4	1	0	4	38	1
10425	6	2	12	9	2	9	0	4	1	0	4	38	0
10426	3	2	10	8	4	6	4	2	0	0	4	38	0
10427	12	2	3	12	2	13	0	4	1	0	6	38	1
10428	9	3	4	15	2	9	0	4	1	0	1	38	0
10429	2	2	12	15	4	11	1	4	1	0	1	38	0
10430	11	2	10	15	0	11	4	4	0	0	4	4	0
10431	7	2	14	12	4	3	1	1	1	0	4	38	0
10432	13	2	13	11	2	2	0	4	1	0	6	38	0
10433	8	2	12	9	2	9	5	4	0	0	2	38	1
10434	9	2	9	10	2	9	0	4	1	0	7	38	1
10435	10	2	15	11	2	5	0	2	1	0	4	38	0
10436	9	2	0	11	2	13	0	4	1	1	5	38	1
10437	6	2	2	14	4	9	3	4	1	0	4	38	1
10438	0	2	8	11	2	2	0	4	1	0	4	38	0
10439	10	4	11	15	2	2	0	4	1	0	4	38	0
10440	7	2	3	11	5	6	4	4	1	0	4	38	0
10441	13	2	15	11	2	13	0	4	1	0	4	38	1
10442	2	2	15	4	2	7	0	4	1	0	4	25	0
10443	1	2	5	11	4	0	2	4	0	0	5	38	0
10444	3	2	15	2	2	4	0	3	1	0	7	25	0
10445	13	2	5	11	2	11	0	4	1	0	4	38	0
10446	7	2	13	1	5	6	1	2	1	0	4	38	0
10447	3	2	7	11	4	0	1	4	1	0	4	38	0
10448	2	2	0	15	4	2	1	4	1	0	4	38	0
10449	2	0	0	9	4	9	1	1	1	0	4	38	0
10450	7	2	12	12	2	11	0	4	1	1	5	38	1
10451	11	2	5	15	2	2	0	4	1	0	4	38	0
10452	6	2	3	12	0	9	4	4	0	0	4	38	0
10453	8	0	3	7	2	0	5	4	0	1	2	38	1
10454	6	2	0	15	2	13	0	4	1	1	4	38	0
10455	6	2	0	9	2	4	0	4	1	0	6	38	1
10456	9	2	7	9	5	11	4	4	0	0	2	38	0
10457	12	3	0	15	2	4	0	4	1	0	7	38	0
10458	15	2	13	15	2	3	5	4	0	1	3	38	0
10459	9	2	1	8	0	13	1	4	1	0	6	38	1
10460	1	2	3	11	4	5	3	4	1	0	4	38	0
10461	9	2	0	11	2	6	0	4	1	0	4	38	1
10462	0	2	13	1	4	8	3	4	0	0	4	38	0
10463	11	0	6	15	6	12	1	4	0	0	5	38	1
10464	12	2	10	8	2	9	5	4	0	0	3	38	1
10465	4	2	11	15	4	0	1	4	0	0	4	38	0
10466	11	1	14	9	2	3	0	2	1	0	4	38	1
10467	8	2	1	11	2	13	0	4	1	0	4	38	1
10468	10	4	15	9	2	9	5	4	0	0	7	38	1
10469	7	2	11	15	2	2	0	4	1	0	4	38	0
10470	0	2	4	15	4	0	2	4	0	0	1	38	0
10471	2	2	10	11	4	5	3	4	0	0	5	38	0
10472	3	2	13	9	4	9	1	4	1	0	4	38	0
10473	2	2	6	8	4	11	4	1	1	0	6	34	0
10474	9	2	0	9	2	9	0	4	1	1	7	38	1
10475	8	2	15	15	2	2	0	4	1	0	3	38	1
10476	9	2	1	15	4	0	3	1	0	0	4	38	0
10477	3	3	6	11	2	3	0	4	1	0	7	38	0
10478	4	2	13	11	2	2	0	4	1	0	7	38	0
10479	15	2	9	15	2	13	0	4	1	0	4	38	1
10480	3	0	0	9	4	10	1	4	0	0	3	38	0
10481	9	4	4	14	2	9	0	4	1	0	5	38	1
10482	15	2	2	6	2	6	0	4	1	0	4	38	0
10483	4	2	9	11	2	3	0	4	1	0	7	38	0
10484	11	2	7	11	0	12	1	4	0	0	4	38	0
10485	2	2	10	15	4	0	3	4	1	0	2	38	0
10486	1	2	12	11	4	7	3	4	1	0	4	38	0
10487	6	2	8	11	2	13	0	4	1	0	4	38	0
10488	10	2	4	11	0	6	1	2	0	0	4	38	0
10489	5	2	1	11	4	7	1	4	1	0	6	38	0
10490	10	2	15	7	2	11	0	4	1	0	6	38	1
10491	8	2	2	7	4	7	1	4	0	0	2	38	0
10492	1	2	8	11	4	13	3	4	1	0	4	38	0
10493	1	2	13	15	4	2	3	4	0	0	4	38	0
10494	15	2	5	15	2	2	0	0	1	0	4	38	0
10495	14	3	1	11	2	9	0	2	1	0	7	38	1
10496	7	2	10	11	4	6	1	4	1	0	4	38	0
10497	12	2	14	11	2	7	0	4	1	0	4	25	0
10498	1	2	5	15	4	13	3	4	1	0	2	38	0
10499	9	2	14	15	0	6	4	2	0	0	4	38	0
10500	14	2	7	8	2	12	0	4	1	0	4	38	1
10501	0	1	7	1	4	9	3	2	1	0	0	38	0
10502	12	4	0	15	2	2	0	4	1	0	4	38	0
10503	3	2	7	15	0	0	4	4	0	0	4	38	0
10504	6	2	11	14	2	3	5	4	0	0	4	38	1
10505	11	2	8	11	2	6	0	4	1	0	6	38	0
10506	13	2	10	11	2	6	0	4	1	1	6	38	1
10507	2	2	12	15	0	0	1	2	1	0	4	38	0
10508	9	2	7	9	0	9	1	4	0	0	5	38	0
10509	9	2	14	15	4	0	1	4	1	0	4	38	0
10510	9	2	11	0	0	7	4	2	0	0	4	38	0
10511	6	2	10	11	2	2	0	4	1	0	3	38	1
10512	10	2	10	9	2	11	0	4	1	0	4	38	1
10513	9	2	8	12	4	9	1	4	0	0	4	38	0
10514	7	2	1	4	4	7	1	4	1	0	3	38	0
10515	0	2	6	0	4	11	4	4	0	0	0	38	0
10516	1	2	5	11	4	0	1	3	0	0	4	38	0
10517	9	2	8	9	2	9	0	4	1	0	4	38	0
10518	12	2	6	11	5	9	2	2	0	1	3	38	1
10519	1	2	11	15	4	11	3	4	0	0	2	38	0
10520	11	2	5	12	2	3	0	4	1	0	5	38	1
10521	3	2	5	4	4	4	4	4	1	0	5	12	0
10522	12	2	14	9	2	2	0	4	1	0	4	38	0
10523	3	2	14	9	4	12	1	4	1	0	4	38	0
10524	5	2	7	11	5	7	4	4	0	0	2	38	0
10525	1	2	5	15	2	11	5	4	0	0	2	10	0
10526	6	5	11	9	4	9	1	4	1	0	5	38	0
10527	13	2	15	10	2	3	0	4	1	1	7	38	1
10528	12	2	0	11	2	4	0	4	1	0	6	38	0
10529	10	3	3	11	2	3	0	4	1	1	7	11	0
10530	11	2	7	10	2	9	0	4	1	0	6	38	1
10531	14	2	15	15	0	9	4	4	0	0	4	38	0
10532	10	2	11	15	2	10	0	3	1	0	2	38	0
10533	9	0	9	9	0	9	4	4	0	1	7	38	0
10534	3	2	6	11	4	13	3	2	1	0	4	38	0
10535	14	2	5	0	6	2	4	2	0	0	4	38	0
10536	14	4	13	0	2	2	0	4	1	0	0	38	0
10537	1	2	2	15	4	11	3	4	0	0	0	38	0
10538	11	2	1	15	0	2	4	4	1	0	7	38	0
10539	12	4	12	1	2	3	0	4	1	0	7	38	0
10540	6	2	10	11	4	7	4	2	0	0	4	38	0
10541	7	4	5	8	5	3	1	4	1	0	5	38	0
10542	6	5	1	9	2	12	0	4	1	0	1	38	0
10543	2	2	13	11	4	5	1	4	0	0	3	38	0
10544	7	2	3	9	2	9	0	4	1	0	5	38	1
10545	8	2	10	8	2	2	0	4	1	0	5	38	1
10546	15	4	3	6	2	11	0	4	1	0	6	38	1
10547	4	2	0	9	2	7	0	4	1	1	4	38	1
10548	8	2	13	14	4	9	1	4	1	0	6	38	0
10549	12	5	0	9	2	3	0	4	1	0	5	38	1
10550	14	0	0	15	6	9	4	0	0	0	4	38	0
10551	9	3	3	9	2	3	0	4	1	0	7	38	1
10552	6	2	5	9	2	6	0	3	1	0	4	6	0
10553	2	2	4	2	4	2	2	4	1	0	4	38	0
10554	9	2	9	9	5	11	1	4	1	0	6	38	0
10555	7	1	11	9	4	9	4	4	1	0	4	38	0
10556	15	5	9	7	2	9	0	4	1	0	1	25	0
10557	9	2	15	2	0	6	1	2	0	0	4	38	0
10558	9	1	5	9	2	9	0	4	1	0	3	38	1
10559	2	2	7	15	4	11	3	1	1	0	1	38	0
10560	14	2	10	0	0	7	4	2	0	0	5	38	0
10561	11	2	8	9	4	9	3	4	1	0	4	38	0
10562	5	2	10	11	4	7	4	2	0	0	2	38	0
10563	11	2	12	14	5	9	1	4	1	0	6	38	1
10564	8	2	14	0	2	2	0	4	1	0	4	38	0
10565	11	2	9	2	2	11	0	4	1	1	4	38	1
10566	0	2	5	11	4	0	3	4	1	0	2	38	0
10567	0	2	13	15	4	0	3	4	1	0	1	38	0
10568	14	4	2	5	2	2	0	4	1	0	4	38	0
10569	1	2	15	15	4	7	1	2	0	0	2	38	0
10570	6	2	15	9	4	9	1	2	0	0	4	38	0
10571	7	4	14	1	2	2	0	4	1	0	3	38	0
10572	3	2	14	11	4	7	1	4	1	0	4	38	0
10573	12	2	9	8	2	0	0	4	1	1	4	38	0
10574	2	2	12	15	4	3	3	4	1	0	4	38	0
10575	12	5	13	7	2	13	0	4	1	0	4	38	0
10576	2	2	12	15	2	5	0	4	1	0	4	38	0
10577	10	2	4	11	2	2	0	4	1	0	6	38	0
10578	9	2	7	9	4	9	1	4	1	0	4	38	0
10579	4	1	8	9	0	9	1	4	1	0	6	38	0
10580	15	0	1	11	4	0	1	2	0	0	4	38	0
10581	14	2	7	15	6	3	1	4	1	1	7	38	0
10582	2	2	11	0	4	7	2	4	1	0	2	25	0
10583	3	2	4	11	4	5	3	4	1	0	4	38	0
10584	7	2	15	11	0	11	4	2	0	0	1	38	0
10585	8	2	10	11	2	6	0	4	1	0	5	38	1
10586	6	2	10	11	4	0	1	4	1	0	4	38	0
10587	1	2	4	15	4	0	1	4	0	0	4	38	0
10588	0	2	10	1	4	11	3	4	0	0	0	38	0
10589	10	2	6	12	2	9	0	4	1	1	6	38	1
10590	9	0	0	15	4	0	1	4	0	0	6	38	0
10591	14	4	12	9	2	3	0	4	1	0	7	38	0
10592	4	4	13	15	4	6	1	2	1	0	4	38	0
10593	10	2	13	15	2	3	0	4	1	0	7	38	0
10594	8	5	13	11	0	0	4	4	0	0	0	32	0
10595	9	2	12	14	2	11	0	4	1	0	6	38	0
10596	7	2	2	9	2	4	0	4	1	0	7	40	1
10597	14	5	12	10	4	3	1	4	0	0	4	38	1
10598	5	2	15	15	0	0	1	4	0	0	5	38	0
10599	3	2	13	11	4	5	3	4	0	0	4	38	0
10600	14	2	15	2	2	13	0	2	1	1	4	38	1
10601	3	2	5	15	4	11	3	4	1	0	4	38	0
10602	9	2	0	11	0	7	4	4	0	0	2	38	0
10603	3	2	14	8	4	3	3	4	0	0	4	38	0
10604	15	2	7	5	2	6	0	4	1	0	4	38	0
10605	4	2	0	11	2	2	0	4	1	0	5	38	0
10606	12	2	11	15	2	6	0	4	1	0	4	38	0
10607	7	2	13	11	4	3	1	4	1	0	5	38	0
10608	12	2	9	9	0	12	4	4	0	0	3	38	0
10609	15	1	11	11	2	7	0	4	1	0	4	38	0
10610	2	2	7	15	4	0	3	2	0	0	4	38	0
10611	12	2	4	12	2	9	0	4	1	1	4	38	1
10612	10	1	11	12	4	9	1	4	1	0	1	38	0
10613	3	2	5	11	0	0	1	4	0	0	6	38	0
10614	13	0	0	11	2	3	0	4	1	1	4	38	1
10615	8	4	14	14	2	9	0	4	1	0	6	38	1
10616	13	5	5	11	2	2	0	4	1	1	4	38	0
10617	10	2	10	11	0	13	1	2	1	0	1	13	0
10618	6	2	6	15	4	3	3	4	1	0	4	38	0
10619	14	1	5	9	0	3	1	4	1	0	4	38	0
10620	11	2	9	0	2	2	0	4	1	0	5	38	0
10621	4	2	3	9	2	9	5	4	0	0	1	38	1
10622	6	2	6	11	4	6	1	4	1	1	2	38	0
10623	2	2	11	11	4	2	3	4	1	0	4	38	0
10624	4	2	13	15	4	3	1	4	0	0	3	38	0
10625	9	2	0	11	4	5	3	4	1	0	5	38	0
10626	14	2	12	11	2	9	0	4	1	0	5	38	0
10627	5	1	4	11	2	2	0	4	1	0	7	38	1
10628	12	2	12	14	2	9	0	4	1	0	5	38	0
10629	10	2	11	11	4	7	2	2	1	0	4	38	0
10630	13	2	2	11	2	2	0	4	1	0	4	38	1
10631	9	2	9	15	4	7	1	2	1	0	1	38	0
10632	14	2	7	1	2	7	0	2	1	0	4	38	0
10633	9	2	7	11	5	2	4	4	1	0	4	38	0
10634	1	2	12	11	4	5	2	4	1	0	3	22	0
10635	6	2	9	15	4	0	4	4	0	0	4	10	0
10636	11	3	13	8	0	3	4	1	0	0	7	36	0
10637	13	0	11	9	2	3	0	4	1	0	5	38	1
10638	1	2	13	11	4	7	3	4	0	0	0	38	0
10639	13	2	14	15	2	13	0	4	1	1	4	38	0
10640	3	2	14	1	2	11	3	2	1	0	3	38	0
10641	2	2	14	0	4	7	1	4	0	0	4	38	0
10642	14	2	7	14	2	9	0	4	1	0	5	38	1
10643	13	2	10	9	4	3	1	4	1	0	6	38	1
10644	13	2	15	11	4	0	4	2	0	0	4	38	0
10645	10	0	13	11	0	0	1	2	1	0	4	38	0
10646	7	2	3	11	4	7	1	4	0	0	4	38	0
10647	8	0	4	12	2	9	0	4	1	0	4	19	1
10648	9	1	6	8	0	3	4	4	0	0	4	38	0
10649	13	2	7	3	2	4	0	4	1	0	6	25	1
10650	4	2	13	11	2	2	0	4	1	0	3	38	0
10651	7	0	10	4	4	2	1	4	1	0	4	25	0
10652	2	2	7	15	4	0	3	4	0	0	1	38	0
10653	8	2	2	15	2	13	0	4	1	0	5	38	0
10654	0	2	11	15	4	0	3	4	1	0	2	38	0
10655	3	2	14	11	4	7	1	4	0	0	3	38	0
10656	7	2	11	15	0	2	4	4	0	0	4	4	0
10657	15	2	6	11	0	3	1	4	0	0	4	38	0
10658	6	2	1	11	2	13	0	4	1	0	6	38	0
10659	13	1	10	0	2	7	0	4	1	0	4	38	0
10660	14	2	10	9	0	2	3	4	0	0	1	38	0
10661	8	2	14	15	2	7	5	2	0	0	4	38	0
10662	10	2	6	9	2	9	0	2	1	0	6	38	1
10663	3	2	1	1	4	6	4	4	0	0	0	38	0
10664	7	2	4	3	4	4	1	4	1	0	4	25	0
10665	6	2	4	11	2	11	0	4	1	0	4	38	1
10666	7	4	0	11	0	13	1	4	1	0	7	38	0
10667	10	1	14	15	2	0	5	4	0	0	4	38	0
10668	0	2	4	11	4	0	3	4	0	0	0	38	0
10669	5	2	6	11	2	13	0	4	1	0	6	38	0
10670	12	2	6	12	2	9	0	4	1	0	6	38	1
10671	4	4	6	8	2	4	0	4	1	0	6	38	0
10672	2	2	15	6	4	6	2	4	0	0	4	25	0
10673	4	2	15	8	0	9	4	4	0	0	4	38	0
10674	10	2	1	9	2	3	0	4	1	0	6	38	0
10675	1	2	1	15	4	0	3	4	0	0	0	38	0
10676	11	2	8	7	0	2	1	4	1	0	4	38	0
10677	8	2	9	7	0	2	4	4	0	0	4	38	0
10678	6	2	6	15	2	3	0	4	1	0	6	38	0
10679	14	4	5	15	2	11	0	4	1	0	4	38	0
10680	10	2	3	8	0	9	4	4	0	0	4	38	0
10681	15	4	13	6	2	4	0	4	1	0	1	38	1
10682	6	2	12	11	0	2	1	4	1	0	7	38	0
10683	9	2	3	9	2	11	0	4	1	0	6	38	1
10684	9	2	9	10	2	9	0	4	1	1	6	38	1
10685	13	2	14	11	0	7	1	4	0	0	4	38	0
10686	8	2	7	11	2	3	0	4	1	0	4	38	0
10687	5	2	8	10	2	9	0	4	1	1	7	38	1
10688	8	5	3	11	4	7	3	4	0	0	4	38	0
10689	3	1	6	8	4	10	1	4	1	0	6	38	0
10690	8	2	14	11	4	7	4	2	0	0	4	38	0
10691	6	4	13	1	2	2	0	4	1	0	4	38	0
10692	15	2	4	15	2	2	0	4	1	0	5	38	0
10693	10	4	14	15	4	13	1	2	1	0	2	38	0
10694	9	2	8	15	0	3	1	4	0	0	4	38	0
10695	3	2	11	14	4	9	1	4	0	0	2	38	0
10696	10	1	14	11	2	2	0	4	1	0	4	38	0
10697	1	2	3	15	4	12	1	4	0	0	0	38	0
10698	5	2	1	11	2	9	0	4	1	0	6	38	0
10699	3	5	5	7	4	0	3	4	0	0	4	38	0
10700	13	3	8	15	6	11	4	4	0	0	4	38	0
10701	13	1	3	12	2	9	0	4	1	0	7	38	1
10702	4	2	9	6	2	10	5	2	0	0	4	38	0
10703	13	2	6	11	4	9	1	4	1	0	4	38	0
10704	2	2	15	9	4	12	3	4	1	0	4	38	0
10705	14	2	4	3	2	7	0	3	1	0	4	5	0
10706	12	2	7	11	2	5	0	4	1	0	4	38	1
10707	4	2	2	8	0	3	1	4	0	0	4	38	0
10708	1	2	0	11	4	0	1	4	0	0	4	38	0
10709	6	2	13	9	4	11	1	4	0	0	4	38	0
10710	0	2	1	11	4	5	3	4	1	0	6	38	0
10711	13	2	4	11	2	6	0	4	1	1	4	38	1
10712	7	5	7	11	5	7	3	4	0	0	2	38	0
10713	6	2	5	11	4	7	3	2	1	0	3	38	0
10714	2	2	14	11	2	6	0	4	1	0	4	38	0
10715	0	2	6	15	4	11	3	4	0	0	1	38	0
10716	0	2	14	1	4	7	2	2	0	0	1	38	0
10717	3	2	5	9	4	0	2	1	0	0	4	16	0
10718	2	2	10	9	4	7	1	4	0	0	2	38	0
10719	0	2	14	0	4	7	3	4	1	0	4	38	0
10720	9	5	4	9	2	9	0	4	1	0	5	38	1
10721	6	2	2	11	2	2	0	4	1	0	4	38	0
10722	14	1	9	6	2	7	0	4	1	0	4	38	0
10723	9	2	13	11	2	13	5	4	0	0	4	38	0
10724	12	2	6	0	2	2	0	4	1	0	4	38	0
10725	10	2	8	11	2	3	5	4	0	0	4	38	1
10726	7	2	5	11	4	11	1	4	1	0	1	38	0
10727	1	2	4	11	4	7	3	4	0	0	3	38	0
10728	9	4	4	11	2	7	0	4	1	0	7	38	0
10729	13	2	9	11	2	6	0	4	1	0	4	38	1
10730	12	2	6	15	2	2	0	2	1	1	4	38	1
10731	8	1	13	11	0	0	4	4	0	0	4	38	0
10732	15	2	6	9	4	11	4	4	0	0	4	28	0
10733	5	5	1	10	2	3	0	4	1	1	6	38	1
10734	3	2	13	9	4	11	3	4	0	0	4	38	0
10735	6	2	15	10	2	9	0	4	1	0	6	38	1
10736	10	2	9	9	2	3	0	4	1	1	6	38	1
10737	11	2	2	8	0	0	1	4	0	0	4	38	0
10738	7	2	2	7	2	9	5	4	0	0	2	38	1
10739	9	2	5	9	2	9	0	4	1	0	4	38	1
10740	14	1	6	9	4	0	1	4	1	0	3	38	0
10741	5	2	14	11	4	3	1	4	1	0	7	38	0
10742	9	2	12	15	2	12	5	4	0	0	4	38	1
10743	8	2	13	9	2	0	0	4	1	1	6	38	1
10744	15	2	2	10	2	9	0	4	1	0	2	38	0
10745	6	2	11	9	4	3	1	4	0	0	4	38	0
10746	12	2	0	8	2	3	0	4	1	0	6	38	1
10747	12	2	8	11	2	6	0	4	1	0	4	38	0
10748	1	2	12	15	4	0	4	2	0	0	4	38	0
10749	2	2	14	8	4	9	1	4	0	0	3	38	0
10750	12	2	0	9	2	9	0	4	1	0	6	38	0
10751	11	2	14	8	2	9	0	4	1	0	4	38	1
10752	10	2	12	15	2	6	0	4	1	0	4	38	0
10753	3	2	6	9	4	11	1	4	0	0	6	38	0
10754	10	2	11	11	2	2	0	4	1	0	4	38	0
10755	7	1	13	9	2	11	0	1	1	1	4	29	1
10756	3	2	0	9	4	12	1	4	1	0	4	38	0
10757	1	2	6	11	4	6	2	4	1	0	4	38	0
10758	9	2	7	11	2	6	0	4	1	0	5	38	1
10759	11	2	0	15	2	13	0	4	1	1	6	38	1
10760	14	4	15	9	2	3	0	4	1	0	4	38	1
10761	9	2	3	9	2	9	0	4	1	0	4	38	1
10762	6	2	11	11	0	3	1	4	1	0	7	38	0
10763	8	2	4	15	2	11	0	4	1	0	7	38	0
10764	13	2	12	11	2	0	0	4	1	0	4	38	0
10765	14	1	8	0	2	2	0	4	1	0	4	38	0
10766	12	4	3	11	2	3	0	4	1	0	2	38	0
10767	6	0	15	7	2	10	0	4	1	0	6	38	0
10768	3	2	15	11	4	7	4	2	0	0	4	38	0
10769	15	3	7	15	2	11	0	4	1	0	4	38	0
10770	7	0	13	12	4	3	1	4	1	1	4	38	1
10771	2	4	7	11	2	0	5	4	0	0	4	38	0
10772	10	2	13	4	2	6	5	4	0	0	3	25	0
10773	7	0	9	15	4	3	1	2	1	1	4	38	1
10774	2	2	7	4	3	4	1	4	1	0	4	25	0
10775	14	1	7	0	6	7	4	2	0	0	2	38	0
10776	12	1	6	9	2	10	0	4	1	0	4	38	1
10777	6	2	6	11	0	7	4	0	0	0	4	38	0
10778	7	2	15	9	4	3	1	4	0	0	5	38	0
10779	8	2	15	9	2	3	0	4	1	1	4	38	1
10780	15	4	4	11	4	7	1	4	0	0	3	38	0
10781	13	2	7	9	0	9	1	4	1	0	4	38	0
10782	9	3	11	9	2	11	0	4	1	0	4	38	0
10783	13	2	2	9	2	9	0	4	1	0	6	38	1
10784	11	2	6	7	4	9	4	4	0	0	3	38	0
10785	4	2	8	9	4	0	1	4	0	0	4	38	0
10786	7	2	0	1	2	2	0	4	1	0	4	38	0
10787	14	4	5	8	4	3	1	4	1	0	3	38	1
10788	12	5	9	9	4	3	1	4	0	0	4	38	0
10789	15	4	5	5	2	4	0	4	1	0	7	38	1
10790	11	2	0	9	2	0	0	4	1	0	5	38	1
10791	10	2	7	0	2	6	0	4	1	0	4	38	1
10792	15	2	3	9	2	3	0	4	1	1	4	38	1
10793	6	2	12	2	2	6	0	4	1	0	4	25	0
10794	3	2	14	15	4	0	4	4	0	0	4	38	0
10795	3	3	6	11	2	3	0	4	1	0	4	38	0
10796	10	2	14	11	2	13	0	4	1	0	5	38	0
10797	2	4	12	9	4	0	3	4	1	0	4	38	1
10798	12	4	6	15	2	3	5	4	0	0	2	38	0
10799	4	2	3	9	4	13	1	4	1	0	6	38	0
10800	10	2	15	11	2	2	0	4	1	0	4	38	1
10801	9	4	11	15	4	9	1	4	1	0	0	38	1
10802	1	2	5	11	4	0	3	4	0	0	4	38	0
10803	0	2	11	1	4	11	3	4	0	0	4	38	0
10804	3	2	11	11	0	6	1	4	0	0	4	38	0
10805	5	2	11	11	4	2	1	4	1	0	6	38	1
10806	12	2	4	9	2	12	0	4	1	0	4	38	1
10807	12	1	15	11	2	3	0	2	1	1	3	38	1
10808	15	2	2	15	0	0	1	4	0	0	0	38	0
10809	8	2	1	11	0	3	1	4	1	0	4	38	0
10810	8	2	6	9	2	11	0	4	1	0	4	38	1
10811	10	2	14	9	2	9	5	4	0	1	6	38	1
10812	4	2	3	9	4	9	3	4	0	0	0	38	0
10813	9	2	9	11	2	6	0	4	1	0	4	38	0
10814	12	2	9	11	2	2	0	4	1	0	4	38	1
10815	3	2	6	11	2	2	0	4	1	0	4	38	0
10816	6	2	15	11	2	11	0	4	1	0	7	38	0
10817	11	2	2	11	4	3	1	4	1	0	4	38	0
10818	11	4	2	11	0	13	1	4	1	0	6	38	0
10819	1	2	11	15	4	0	3	4	0	0	4	38	0
10820	12	2	8	11	2	13	0	4	1	0	1	38	0
10821	14	2	9	11	0	3	1	4	0	0	4	38	0
10822	6	2	4	11	2	13	0	4	1	0	4	38	0
10823	7	2	5	11	5	7	3	2	0	0	2	38	0
10824	14	4	6	11	2	2	0	4	1	0	6	38	0
10825	5	2	11	1	2	13	0	4	1	0	4	38	0
10826	1	2	0	11	2	2	3	4	1	0	4	38	0
10827	15	4	1	11	2	4	0	4	1	0	1	38	0
10828	7	2	2	11	4	2	4	4	1	0	3	38	0
10829	15	0	14	0	0	2	4	4	1	0	4	38	0
10830	3	2	3	6	4	2	4	4	1	0	4	38	0
10831	6	2	0	9	2	5	0	4	1	0	6	38	1
10832	12	5	2	15	2	2	0	4	1	0	4	38	1
10833	12	2	5	9	2	3	0	4	1	0	6	38	1
10834	13	2	2	12	0	9	4	4	1	1	6	38	1
10835	0	2	13	1	4	5	3	4	1	0	4	25	0
10836	4	2	6	11	4	5	3	4	1	0	2	38	0
10837	7	2	8	7	2	2	0	4	1	0	6	38	1
10838	15	5	0	11	2	10	0	4	1	0	4	38	0
10839	2	2	4	9	4	9	1	4	0	0	7	38	0
10840	4	2	14	3	4	8	1	4	0	0	4	25	0
10841	7	2	12	11	6	7	4	2	1	0	4	38	0
10842	3	2	4	12	4	9	1	4	1	1	4	38	1
10843	3	1	10	9	4	10	3	4	1	0	4	38	0
10844	13	2	10	11	4	2	1	4	1	0	4	38	0
10845	9	2	14	11	2	6	0	4	1	0	4	38	0
10846	7	1	12	9	2	0	0	4	1	0	4	38	0
10847	2	2	9	9	4	0	1	4	0	0	4	38	0
10848	4	1	6	11	4	10	2	2	1	0	4	38	0
10849	9	2	4	9	0	3	4	2	0	0	7	38	1
10850	0	5	7	11	4	0	3	4	0	0	4	38	0
10851	3	2	12	15	4	0	1	0	0	0	1	38	0
10852	13	3	1	11	2	11	0	1	1	0	4	38	1
10853	12	5	0	11	2	5	0	4	1	0	4	38	0
10854	0	4	5	11	4	7	3	4	1	0	6	38	0
10855	0	2	12	0	4	7	3	4	1	0	1	38	0
10856	5	1	2	11	5	7	4	4	0	0	1	38	0
10857	15	2	10	6	0	11	1	4	1	0	1	38	0
10858	9	2	4	15	2	2	0	4	1	0	4	21	0
10859	7	2	13	11	0	2	1	4	1	0	4	38	0
10860	14	2	7	15	2	2	0	2	1	1	4	38	1
10861	4	2	7	7	2	3	5	4	0	0	4	38	0
10862	10	5	0	12	4	9	1	4	1	0	5	38	0
10863	1	2	1	6	4	0	4	2	0	0	1	38	0
10864	7	2	8	8	2	5	0	4	1	0	3	38	0
10865	15	2	10	11	0	10	1	4	1	0	1	38	0
10866	7	2	11	9	4	0	1	4	0	0	4	38	0
10867	7	2	1	15	2	4	0	4	1	0	4	25	0
10868	10	4	12	8	0	3	1	4	1	0	1	38	0
10869	7	2	12	7	0	3	4	1	0	0	4	35	0
10870	8	2	9	14	2	9	0	4	1	0	7	38	1
10871	11	2	1	11	0	11	2	4	0	0	4	38	0
10872	4	4	0	2	0	7	4	4	0	0	2	38	0
10873	6	2	4	9	2	12	5	4	0	0	4	38	1
10874	5	2	14	15	2	6	0	4	1	0	4	38	0
10875	5	2	5	8	4	0	2	1	1	0	4	39	0
10876	7	2	1	9	4	9	1	4	0	0	4	38	0
10877	8	2	15	9	2	11	0	4	1	0	4	38	1
10878	9	2	9	9	0	3	1	4	1	0	6	38	0
10879	0	2	8	0	4	8	3	4	1	0	2	38	0
10880	10	2	8	8	2	13	0	4	1	0	5	38	0
