record_id	limit	sex	education	marriage	age	pay0	pay2	pay3	pay4	pay5	pay6	bill_amt1	bill_amt2	bill_amt3	bill_amt4	bill_amt5	bill_amt6	pay_amt1	pay_amt2	pay_amt3	pay_amt4	pay_amt5	pay_amt6	label
10598	1	0	2	2	14	2	2	4	2	2	2	5	6	6	5	5	6	5	2	4	1	2	2	0
10599	13	0	3	1	12	2	2	4	4	2	2	15	15	15	14	14	14	13	13	0	11	12	11	0
10600	1	1	1	2	0	4	2	2	2	2	2	7	7	7	7	7	7	5	4	8	2	2	2	1
10601	1	0	3	2	15	4	4	4	4	2	2	5	4	4	4	4	5	5	4	2	3	3	3	0
10602	14	1	1	2	5	1	1	1	1	2	2	6	9	12	2	11	12	13	13	4	12	12	12	0
10603	14	1	2	1	10	2	2	2	2	2	2	13	12	11	9	10	7	13	4	3	3	2	2	0
10604	3	1	1	2	1	2	2	2	2	2	2	11	11	11	11	11	11	6	7	6	6	6	6	0
10605	13	1	2	2	2	4	4	4	2	2	2	15	14	14	13	13	13	10	7	9	9	9	8	0
10606	13	1	1	2	4	2	2	2	2	2	2	12	12	13	12	12	12	8	9	8	8	8	10	0
10607	9	1	2	1	8	2	1	1	4	1	1	5	4	4	2	2	3	11	10	5	2	8	4	0
10608	13	1	2	1	12	1	1	1	1	1	1	6	6	7	5	5	8	12	13	11	11	12	12	0
10609	3	1	3	1	15	2	2	2	2	1	2	11	11	12	1	11	11	8	7	0	12	6	6	0
10610	9	0	2	1	8	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	12	0
10611	2	0	1	1	10	2	2	4	2	2	2	8	9	9	8	9	9	6	2	1	1	1	0	0
10612	12	1	1	1	11	2	2	2	2	2	2	13	14	13	13	13	12	13	13	12	11	12	12	0
10613	2	1	2	1	4	4	4	4	4	2	2	7	7	8	7	8	9	0	8	0	8	9	3	1
10614	4	1	2	1	13	2	2	2	2	2	2	12	12	7	4	8	8	5	2	9	12	3	3	0
10615	13	1	3	1	15	0	0	0	0	0	0	1	1	3	2	1	2	1	6	1	0	1	1	1
10616	7	0	3	2	7	1	1	1	1	1	1	2	1	1	1	1	1	0	1	0	1	1	0	0
10617	7	1	3	0	15	1	1	1	1	1	1	2	7	5	3	3	3	13	11	7	8	5	10	0
10618	8	1	2	2	4	2	2	2	4	2	2	10	10	11	10	11	11	6	9	0	8	9	9	0
10619	4	0	3	2	12	2	2	4	2	2	2	6	7	7	7	8	8	11	1	8	8	8	8	0
10620	10	0	1	2	2	2	2	2	2	2	2	15	15	15	13	13	13	12	12	9	8	9	9	0
10621	6	0	2	1	2	2	2	2	2	2	2	11	11	11	11	11	11	5	6	5	6	5	5	0
10622	10	1	2	2	14	2	2	2	2	2	2	14	14	14	13	13	13	10	11	9	9	9	9	0
10623	3	0	2	2	4	3	4	4	4	2	2	5	5	5	4	5	5	0	4	0	1	1	1	1
10624	12	1	1	2	7	2	2	2	2	2	2	6	6	5	4	8	8	5	2	4	12	3	2	0
10625	4	1	2	2	10	1	1	1	2	2	2	1	2	4	5	6	6	1	8	11	1	2	8	0
10626	4	1	1	2	1	2	2	2	2	2	2	12	12	12	11	10	10	8	7	5	5	6	6	0
10627	5	1	2	2	6	4	4	4	4	4	4	9	10	10	10	10	10	5	0	8	0	8	6	1
10628	8	0	2	1	9	0	0	0	0	0	0	6	1	1	1	1	3	0	0	0	1	6	5	0
10629	8	0	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	2	3	2	0	0	3	0
10630	8	1	2	1	13	1	1	1	1	1	1	7	6	5	3	6	3	12	11	9	12	5	12	0
10631	6	0	1	2	3	1	1	0	0	0	0	3	1	1	1	1	1	0	0	0	0	0	0	0
10632	10	1	2	2	2	2	2	2	2	2	1	6	6	4	3	3	2	2	2	2	0	4	4	0
10633	11	1	2	2	9	1	1	1	1	1	1	7	6	3	3	5	3	12	4	9	11	4	8	0
10634	3	1	1	1	11	1	4	1	1	4	4	2	2	2	2	1	4	0	1	1	0	7	0	1
10635	3	0	3	1	6	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	0	2	0	1
10636	3	0	2	2	0	2	2	2	2	2	4	10	11	11	10	9	9	4	5	4	6	0	4	0
10637	12	0	2	1	14	2	2	2	2	2	2	15	14	14	13	13	13	9	9	8	9	9	9	0
10638	2	0	2	2	11	2	2	2	2	2	1	9	9	7	6	5	4	5	3	0	0	10	9	0
10639	0	1	2	2	0	4	4	5	4	2	2	5	6	6	5	5	8	8	0	0	1	6	7	1
10640	2	1	2	2	4	1	1	0	1	1	1	4	0	0	2	4	1	0	0	3	10	0	11	0
10641	3	0	2	2	0	1	4	4	4	2	2	7	7	8	7	7	7	0	6	0	3	3	2	1
10642	3	1	3	1	7	1	1	1	1	1	1	2	3	3	2	2	3	3	3	3	4	4	0	0
10643	12	1	2	1	11	3	0	0	0	0	0	0	5	2	3	1	2	12	1	7	1	1	10	0
10644	7	1	1	2	11	1	1	1	1	0	0	5	3	3	1	1	1	4	2	0	0	0	0	1
10645	4	0	2	1	11	4	2	2	2	2	2	11	11	12	11	11	11	7	7	7	7	7	10	1
10646	3	1	2	1	14	2	2	2	4	2	2	9	8	8	6	4	5	5	8	0	1	4	1	0
10647	11	0	2	2	2	2	2	2	2	2	2	11	11	12	11	11	11	6	6	9	9	9	8	0
10648	6	1	1	1	9	4	4	4	4	2	2	11	12	12	12	12	12	12	10	0	8	8	7	1
10649	3	0	1	2	3	1	1	1	1	2	1	2	4	3	4	2	2	10	13	11	0	3	4	0
10650	3	0	2	2	13	2	1	2	2	2	2	11	9	8	7	7	8	13	3	7	3	2	9	0
10651	3	1	2	2	1	2	2	2	2	2	2	11	11	11	9	6	7	5	6	6	3	7	2	0
10652	8	0	2	2	5	0	0	0	0	0	0	6	5	6	5	5	6	12	12	11	11	12	11	0
10653	1	1	2	2	0	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	0
10654	13	0	1	1	10	0	0	1	2	2	0	6	4	10	9	2	5	1	13	0	2	11	11	1
10655	2	0	2	1	11	4	4	2	2	2	2	9	9	9	8	9	9	0	4	1	2	4	0	0
10656	11	0	1	1	8	2	2	2	2	2	2	15	15	15	14	14	14	13	11	11	10	10	10	0
10657	6	0	2	1	14	0	0	0	0	0	0	2	3	3	3	2	5	4	2	8	2	11	0	0
10658	4	1	2	2	15	2	2	4	2	2	4	11	12	12	11	12	12	11	0	9	10	7	7	1
10659	7	0	1	2	10	3	4	4	4	2	2	14	14	14	13	13	13	0	12	0	10	10	9	0
10660	10	1	1	1	8	2	2	2	2	2	2	14	14	15	14	12	12	10	11	10	8	7	8	0
10661	12	0	1	2	6	0	0	0	0	0	0	5	5	5	4	0	0	11	11	11	0	0	0	0
10662	14	1	2	1	4	0	0	0	0	0	0	5	0	0	4	0	0	0	1	12	0	8	12	0
10663	12	1	3	1	7	2	2	4	4	4	4	12	12	13	12	12	12	11	9	7	8	0	8	1
10664	6	1	1	2	7	1	4	2	1	1	1	2	2	3	2	2	3	0	2	4	5	4	4	0
10665	8	0	1	1	10	2	2	2	2	2	2	7	5	4	4	3	4	2	4	4	3	6	9	0
10666	9	1	1	1	3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
10667	8	0	1	2	5	2	2	2	2	2	2	13	14	14	13	13	13	9	10	9	9	9	9	0
10668	4	1	2	2	1	2	2	2	2	2	2	7	6	6	4	4	5	3	4	2	0	2	0	0
10669	6	0	2	2	2	2	2	2	2	2	2	11	11	11	5	5	6	6	6	3	0	1	1	0
10670	3	1	2	1	9	2	2	2	2	2	1	11	11	8	7	6	6	4	10	2	9	11	11	0
10671	13	1	1	1	11	1	1	1	2	2	1	9	11	12	11	11	8	13	13	3	1	12	4	0
10672	13	1	1	1	5	2	2	2	2	2	2	15	15	15	14	14	14	13	13	12	11	11	10	0
10673	13	1	2	1	10	3	0	0	0	1	1	1	1	1	1	1	2	0	0	0	0	1	9	0
10674	6	0	2	2	7	2	2	2	2	2	2	11	12	11	11	11	11	7	7	8	8	9	9	0
10675	8	0	1	1	14	1	1	4	1	1	1	1	2	2	1	1	1	1	0	0	1	1	1	1
10676	8	1	1	1	7	1	1	1	1	1	1	5	6	7	5	8	2	12	13	11	12	1	12	0
10677	5	1	2	2	5	2	2	2	2	0	0	8	8	8	1	1	1	3	2	0	0	0	0	0
10678	10	0	2	1	7	2	2	2	2	2	2	14	14	14	11	12	12	10	10	6	7	6	7	1
10679	6	1	2	1	10	1	1	4	2	1	2	6	7	7	6	5	6	11	1	11	11	11	10	0
10680	1	1	2	2	0	3	4	4	2	2	2	7	6	6	5	6	6	3	0	5	0	6	2	0
10681	12	0	1	2	6	1	1	2	2	2	2	2	10	11	10	11	11	13	7	8	9	9	8	0
10682	7	0	1	2	2	2	2	2	4	2	2	8	8	9	8	9	9	8	11	0	11	6	6	0
10683	3	1	1	2	5	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0
10684	4	0	3	1	14	2	2	2	2	2	2	12	7	8	7	8	8	3	3	3	3	3	6	0
10685	7	1	2	2	2	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	11	0	11	0
10686	6	0	3	1	12	1	1	1	2	2	2	1	4	12	9	9	8	10	13	3	4	3	3	0
10687	1	1	2	1	0	3	0	1	1	0	0	1	1	2	1	1	1	0	1	0	0	0	0	1
10688	3	1	2	2	8	2	2	2	1	2	2	10	10	8	7	6	7	7	12	12	3	6	2	0
10689	10	1	1	2	9	1	1	1	1	1	0	4	3	2	3	2	1	4	1	8	0	0	0	0
10690	8	1	1	2	1	2	2	2	2	2	2	14	14	14	12	12	12	9	9	7	8	8	8	0
10691	3	1	2	2	1	4	2	2	2	2	2	8	8	8	8	8	8	3	3	3	2	3	4	0
10692	13	0	2	2	2	2	2	2	2	2	2	13	13	13	13	11	6	8	11	11	10	7	1	0
10693	12	1	1	1	11	2	2	2	2	2	2	13	12	13	12	10	10	7	7	9	6	5	6	0
10694	8	0	3	2	12	2	2	4	4	4	4	10	10	10	10	10	10	9	0	8	5	0	6	0
10695	6	1	2	1	4	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
10696	12	0	2	1	13	2	2	2	2	2	2	15	14	15	13	13	13	11	11	9	10	9	9	0
10697	14	1	1	1	10	3	1	1	1	1	2	1	7	3	12	5	11	13	8	12	11	12	0	0
10698	2	1	3	1	5	1	1	1	2	2	2	4	6	6	4	6	5	12	12	0	11	1	0	0
10699	1	1	1	2	2	3	1	1	0	1	2	3	7	1	1	6	7	13	0	0	12	0	6	1
10700	9	0	3	1	13	2	2	2	2	2	2	12	12	12	12	12	12	7	9	7	8	7	8	0
10701	12	1	2	1	15	2	2	2	2	2	2	9	9	10	10	11	11	7	10	10	11	5	6	0
10702	5	1	2	2	11	2	2	2	2	2	2	13	13	13	12	12	11	8	8	6	6	6	7	0
10703	1	1	2	2	12	4	4	4	4	4	4	7	7	7	7	7	7	0	6	1	2	0	5	1
10704	1	1	2	2	2	2	2	2	2	2	2	7	7	7	6	6	6	5	5	2	10	3	8	0
10705	12	1	2	1	15	0	0	0	0	0	0	6	4	5	4	11	7	9	11	9	12	12	8	0
10706	10	1	2	2	7	2	2	2	4	2	2	12	13	13	12	12	12	8	11	0	8	9	9	0
10707	4	1	2	1	12	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
10708	2	1	2	2	2	2	2	2	4	2	2	9	9	10	9	9	10	4	8	0	4	4	4	0
10709	3	0	3	1	15	4	2	2	2	4	4	9	9	10	9	10	10	4	4	7	5	5	0	1
10710	11	1	1	1	5	3	0	0	0	0	0	1	1	1	1	1	10	0	0	0	0	12	0	0
10711	4	1	2	2	5	2	2	2	2	2	2	8	8	8	8	8	9	4	4	4	4	4	8	0
10712	2	1	1	2	1	2	2	4	4	0	0	8	9	2	1	1	1	5	0	0	0	0	0	0
10713	7	1	1	2	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10714	7	1	2	1	14	2	1	1	1	1	1	2	3	2	2	2	8	2	2	3	4	12	4	0
10715	13	1	1	1	13	2	2	2	2	2	2	13	13	13	12	12	12	8	9	8	9	7	8	0
10716	6	0	1	1	13	2	2	2	2	2	2	7	8	8	7	8	8	3	3	1	2	2	3	0
10717	9	1	2	1	8	3	0	1	1	1	1	1	1	4	1	3	5	0	10	0	8	11	10	0
10718	10	1	2	2	2	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	11	0
10719	7	1	2	1	8	2	2	2	2	2	1	5	6	6	4	3	3	9	2	0	0	4	10	0
10720	3	1	3	1	15	2	2	2	4	2	2	11	12	12	11	11	10	7	11	0	6	5	5	0
10721	1	0	2	2	15	7	6	5	4	4	0	7	7	7	6	6	7	0	0	0	5	3	3	0
10722	12	0	3	3	12	3	0	1	2	2	2	0	0	4	4	5	6	0	10	8	8	7	6	0
10723	3	1	3	1	8	2	2	2	2	2	2	11	10	9	8	8	9	4	5	4	5	7	3	0
10724	1	1	2	1	12	2	2	2	2	2	5	4	5	5	5	5	5	2	2	3	2	0	0	1
10725	2	1	2	2	6	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
10726	12	1	2	1	5	2	2	2	2	2	2	12	12	12	12	12	12	8	7	7	8	8	9	1
10727	3	1	2	1	0	2	2	2	2	2	2	9	9	9	8	8	9	10	7	8	7	6	6	0
10728	11	1	3	2	14	0	0	0	0	0	0	5	8	1	2	2	3	13	0	5	5	5	0	0
10729	5	1	2	1	14	4	4	4	4	4	4	10	10	11	10	10	11	5	8	5	5	5	6	1
10730	4	0	1	2	7	0	1	4	2	2	2	15	15	4	4	4	4	12	0	3	1	3	3	0
10731	10	0	1	2	11	5	4	2	2	2	4	15	15	15	14	14	14	11	11	10	12	8	9	1
10732	8	1	2	1	8	4	4	4	4	4	4	13	13	13	12	13	13	9	8	8	8	9	9	1
10733	13	0	1	1	7	2	2	2	2	2	2	8	8	9	9	6	9	10	12	10	10	12	11	0
10734	4	0	1	2	8	4	4	4	4	4	4	11	11	12	11	11	11	7	7	6	7	7	7	1
10735	3	1	3	2	2	1	4	1	1	2	2	4	4	5	4	3	3	0	11	10	8	0	0	0
10736	6	1	1	2	8	2	2	2	2	2	2	13	13	13	12	12	12	9	8	7	8	8	7	0
10737	6	0	2	1	15	2	2	2	2	2	2	13	14	14	12	12	12	10	10	8	9	9	9	1
10738	10	1	1	1	7	3	4	4	4	4	4	15	15	15	14	14	14	0	13	7	11	11	0	0
10739	5	1	2	2	1	5	4	4	4	4	4	12	13	13	12	12	12	9	9	7	8	0	10	1
10740	12	0	1	2	6	2	2	2	2	2	2	15	15	15	14	14	14	12	13	11	10	10	10	0
10741	1	1	2	2	0	2	2	2	0	0	0	6	5	1	1	1	1	2	0	0	0	0	0	0
10742	9	1	3	2	14	1	1	1	1	1	1	4	3	3	2	4	4	3	7	6	10	10	12	0
10743	12	1	2	1	12	0	0	0	0	0	1	0	10	7	12	7	8	13	13	12	0	12	11	0
10744	10	1	1	1	8	1	1	1	1	2	2	3	1	3	5	6	9	1	5	11	11	12	10	0
10745	3	1	2	1	6	2	2	2	2	2	2	11	11	10	9	10	9	4	4	4	5	4	3	0
10746	11	0	1	2	7	2	2	2	2	2	2	13	12	12	10	12	11	7	7	6	12	6	6	0
10747	13	1	1	2	13	2	2	2	2	2	2	15	15	15	14	14	14	13	12	11	11	11	11	0
10748	9	0	1	1	11	2	2	2	2	2	2	13	13	13	12	12	0	10	6	5	5	0	0	0
10749	9	1	1	2	5	1	1	2	2	2	0	3	4	4	4	1	1	9	2	0	0	0	0	0
10750	3	0	3	1	5	2	2	2	2	2	2	9	9	10	9	10	10	4	4	4	4	5	5	1
10751	10	0	2	2	5	1	2	1	2	2	2	5	5	15	14	14	14	8	13	11	11	11	11	0
10752	2	0	2	2	6	3	4	4	4	4	4	6	6	6	5	6	6	3	0	6	0	4	2	1
10753	3	0	2	2	5	2	2	2	2	2	2	11	11	11	6	6	6	8	6	5	6	2	8	0
10754	13	1	1	2	5	0	0	0	0	0	0	0	0	3	2	5	3	0	2	6	11	6	10	0
10755	5	0	5	2	8	2	2	2	2	2	2	13	13	13	12	13	13	8	12	10	10	10	11	0
10756	8	0	2	2	4	2	2	2	2	2	2	12	12	13	12	12	13	10	9	10	9	9	10	0
10757	3	0	1	2	14	2	2	2	4	2	2	10	10	10	9	10	10	7	9	0	5	7	9	0
10758	14	0	2	2	4	2	2	2	2	2	2	9	9	10	10	10	10	4	12	6	12	4	8	0
10759	13	1	3	2	10	3	1	1	2	2	2	0	2	6	4	4	1	3	13	0	0	0	0	0
10760	3	0	2	2	1	2	2	2	2	2	2	7	8	8	6	4	5	10	4	5	1	1	2	0
10761	3	1	2	1	14	2	2	5	4	4	2	5	6	6	6	6	6	10	0	3	0	2	2	0
10762	3	0	2	2	4	3	1	2	2	2	2	0	11	11	9	10	10	13	7	9	9	7	5	0
10763	4	1	1	1	13	2	2	2	2	2	2	12	12	13	12	12	12	8	7	8	8	7	8	0
10764	14	1	1	2	10	1	1	1	1	1	1	6	5	2	6	3	3	11	1	12	7	9	3	0
10765	11	0	2	2	15	2	2	2	2	2	2	15	15	15	14	14	14	13	13	12	12	12	11	0
10766	13	0	2	2	8	2	2	2	2	2	2	15	15	15	14	14	14	11	13	9	10	9	9	0
10767	10	1	2	1	5	2	2	2	2	2	2	14	14	14	13	13	13	10	10	8	8	8	8	0
10768	7	0	3	2	5	2	2	2	2	2	2	14	14	14	13	14	12	10	10	10	8	9	12	0
10769	6	1	3	1	2	2	2	4	4	4	2	13	14	14	13	13	13	12	7	11	0	10	9	0
10770	0	1	2	1	10	1	6	5	4	4	4	3	3	3	3	3	3	0	0	1	1	0	0	0
10771	12	0	2	1	11	1	1	1	1	1	1	4	4	4	3	5	5	7	8	8	11	11	5	0
10772	12	0	2	2	5	2	2	2	2	2	2	14	14	14	13	12	12	9	10	8	8	7	8	0
10773	2	0	2	2	7	2	2	2	2	2	2	9	9	9	8	8	6	3	3	2	4	2	0	0
10774	14	0	2	1	15	0	0	0	0	1	2	0	0	2	1	14	13	0	2	1	12	10	8	0
10775	12	1	3	1	15	2	2	2	4	2	2	4	4	5	4	5	5	2	7	0	6	3	6	0
10776	4	1	1	2	12	2	2	2	0	1	1	12	12	0	0	2	3	3	0	0	9	4	2	0
10777	10	1	2	2	5	4	4	4	2	2	2	15	15	15	14	14	14	12	0	10	10	10	10	1
10778	8	0	2	2	2	2	2	2	2	2	2	11	11	12	12	12	12	5	11	11	7	11	6	0
10779	3	1	2	1	14	2	2	2	2	2	2	10	10	4	3	3	4	6	2	0	0	1	1	1
10780	13	1	1	2	14	2	2	2	2	2	2	15	15	15	14	14	14	13	12	11	12	12	12	1
10781	0	0	3	2	9	1	1	1	1	4	4	4	2	1	5	5	5	1	2	11	0	2	0	0
10782	5	0	1	2	3	2	2	2	2	1	1	4	4	4	3	1	2	2	2	0	1	1	1	1
10783	12	0	1	2	5	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	2	0
10784	12	0	2	1	7	2	2	2	2	2	4	6	6	7	7	8	8	10	7	7	9	0	3	0
10785	12	0	2	2	3	2	2	2	2	2	2	13	13	11	14	14	14	8	8	12	9	10	9	0
10786	5	0	2	2	2	2	1	1	1	4	1	10	3	3	3	2	10	6	5	7	0	12	0	0
10787	14	0	1	1	15	2	2	2	2	2	2	14	14	14	12	11	11	10	9	9	8	6	8	0
10788	3	1	2	1	9	2	2	2	2	1	2	11	8	8	5	5	6	10	2	9	11	11	4	0
10789	10	1	2	2	0	5	4	4	1	1	0	2	2	1	2	1	1	0	0	2	0	0	0	1
10790	8	1	1	1	1	1	1	2	2	1	1	3	5	4	3	3	4	11	2	8	7	9	7	0
10791	9	1	2	1	9	0	0	0	0	0	0	3	1	4	1	1	1	1	8	0	0	0	8	0
10792	3	0	1	1	12	2	2	2	2	0	0	8	8	8	1	1	1	5	2	0	0	0	0	0
10793	3	1	1	2	2	4	4	5	4	4	4	9	10	10	10	10	10	8	0	4	6	5	5	1
10794	4	0	3	1	10	2	2	2	2	2	2	11	11	11	10	10	10	7	6	7	6	7	12	0
10795	3	1	3	3	15	2	2	2	2	2	2	12	12	12	11	12	12	6	6	6	7	7	7	0
10796	9	0	1	2	3	1	1	1	1	1	1	4	4	4	5	5	3	8	9	11	11	5	8	0
10797	8	1	1	2	5	2	2	2	2	2	2	13	12	13	11	9	8	8	7	9	5	3	3	0
10798	14	1	3	2	2	2	2	2	2	2	2	6	7	7	7	8	8	7	3	7	2	7	8	0
10799	14	1	2	2	9	1	1	1	2	2	2	1	1	9	8	9	8	0	13	5	8	7	2	0
10800	11	1	2	2	2	2	2	1	1	1	1	6	5	5	4	4	6	2	11	10	10	12	2	0
10801	7	1	1	2	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10802	6	1	2	2	6	2	2	2	2	2	2	8	8	9	9	9	9	3	5	5	6	7	8	0
10803	8	1	1	1	13	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
10804	10	0	2	1	8	2	2	4	2	2	2	8	9	9	9	9	10	11	0	5	5	6	5	0
10805	6	1	3	1	9	2	2	2	2	2	2	14	14	14	13	13	13	10	10	8	8	8	9	0
10806	7	0	3	1	15	0	0	0	0	1	4	1	1	1	1	4	3	0	0	0	10	0	8	0
10807	7	1	3	1	6	4	4	4	4	4	4	13	13	13	12	12	12	10	4	9	5	9	0	0
10808	3	0	2	2	2	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
10809	12	1	1	1	12	1	1	0	1	1	1	7	0	0	2	2	1	0	0	4	4	0	1	0
10810	9	1	1	2	3	2	2	4	4	4	4	14	14	14	14	14	14	13	0	11	0	10	11	1
10811	13	1	2	1	5	2	2	1	1	1	1	4	4	3	2	3	1	2	3	6	9	0	1	0
10812	10	1	1	1	11	0	0	0	0	0	0	2	3	3	2	1	2	3	4	3	1	1	2	0
10813	2	1	1	2	10	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1	0	0	1
10814	6	0	2	2	8	2	2	2	4	4	4	10	11	11	11	11	11	5	10	5	6	0	10	0
10815	8	1	2	1	2	1	1	1	1	2	2	5	5	5	7	6	5	11	11	12	10	1	10	1
10816	2	1	1	2	14	2	2	2	2	2	2	9	9	9	9	9	9	4	4	4	5	5	5	0
10817	14	0	1	1	15	1	1	1	1	0	0	2	1	2	1	1	1	0	1	0	0	0	10	0
10818	5	0	2	1	12	2	2	2	2	2	2	13	13	13	12	12	12	8	8	7	8	7	1	1
10819	12	1	1	1	8	2	2	1	1	2	2	7	8	6	12	12	13	10	13	12	9	12	12	0
10820	11	0	1	1	15	2	2	2	2	2	2	14	14	14	13	13	14	11	10	10	10	10	10	0
10821	3	1	1	2	1	2	2	2	0	0	0	6	6	1	1	1	1	11	0	0	0	0	0	1
10822	13	1	1	1	8	0	1	1	1	2	2	4	3	2	6	6	2	3	2	12	0	2	9	0
10823	12	1	1	2	2	2	2	2	2	2	2	14	14	13	13	13	13	10	9	8	8	9	9	0
10824	14	0	2	2	12	1	1	1	1	2	1	5	5	5	6	4	4	11	11	12	0	10	10	0
10825	1	0	2	2	3	5	4	2	2	2	0	7	7	4	2	1	1	0	2	0	6	0	0	1
10826	10	0	1	2	7	2	2	2	2	2	2	15	15	12	11	12	12	12	10	9	12	9	12	0
10827	14	1	2	1	13	4	4	2	2	2	2	14	14	14	14	14	14	0	10	10	10	10	10	1
10828	4	1	2	2	11	1	4	4	4	4	4	12	12	12	11	12	12	7	6	7	7	7	0	0
10829	9	1	1	2	6	2	2	2	2	2	2	14	14	14	13	13	14	10	10	10	10	10	10	0
10830	10	0	1	2	7	0	0	0	0	0	0	3	4	4	3	1	2	2	2	0	0	0	0	0
10831	2	1	3	2	15	4	4	4	4	4	4	7	8	8	8	8	8	8	0	4	0	6	0	1
10832	2	1	2	2	2	2	2	2	2	2	4	5	5	5	5	8	8	2	2	8	11	6	0	0
10833	2	1	1	2	3	2	2	2	2	2	2	9	9	9	8	8	8	3	3	5	3	3	9	1
10834	8	0	2	2	2	2	2	2	2	2	2	14	14	14	13	12	12	10	11	9	9	7	8	1
10835	12	1	1	1	11	2	2	2	2	2	2	11	12	12	12	12	12	12	9	12	0	7	0	0
10836	14	0	2	2	5	2	2	2	2	2	2	11	10	9	9	9	9	7	10	7	6	6	11	0
10837	3	1	3	3	14	2	2	2	2	2	4	10	11	11	10	8	7	4	6	5	5	0	2	0
10838	6	1	1	2	8	2	2	2	2	2	2	12	12	12	12	12	12	8	9	9	8	8	8	0
10839	3	0	3	2	11	2	2	2	2	2	2	11	13	10	7	7	7	7	6	10	3	3	6	0
10840	14	1	1	1	11	0	0	0	0	0	0	5	8	4	13	5	8	13	10	12	11	12	8	0
10841	1	1	3	1	7	2	2	2	2	2	2	3	4	4	3	3	3	2	2	0	0	1	1	0
10842	13	1	1	1	12	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
10843	6	1	2	2	6	2	2	2	2	2	2	13	13	13	12	12	12	8	8	7	7	7	7	1
10844	8	1	1	1	11	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	6	0
10845	6	1	1	2	2	2	2	2	2	2	2	9	8	8	8	8	8	4	4	4	4	3	3	0
10846	6	0	2	1	11	4	5	4	4	4	4	9	9	10	9	10	10	0	7	0	8	4	0	1
10847	3	0	2	2	1	2	2	2	2	4	2	6	6	6	5	5	5	3	4	5	0	1	2	0
10848	8	0	2	1	8	3	4	4	4	4	2	13	13	13	11	11	11	8	0	8	0	6	4	1
10849	9	1	2	1	8	2	2	2	2	2	2	14	13	13	12	13	12	9	13	12	12	7	12	0
10850	10	1	2	1	7	4	4	2	2	2	2	15	15	15	14	14	14	0	11	10	10	10	10	1
10851	12	1	2	1	7	0	0	0	0	0	0	6	6	6	5	1	1	3	2	2	0	0	12	0
10852	10	1	1	1	14	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	6	0
10853	11	1	2	2	8	2	2	2	2	2	2	15	15	15	14	10	12	10	10	12	2	12	11	0
10854	2	1	2	1	2	1	4	4	2	2	2	9	9	9	9	9	9	4	0	2	10	9	0	0
10855	6	1	1	2	14	4	4	4	4	4	4	7	8	8	7	7	8	7	0	5	0	6	0	1
10856	9	1	1	2	7	0	0	0	0	0	0	4	2	4	1	1	1	2	9	0	0	0	0	0
10857	11	1	1	2	5	2	2	2	2	2	2	15	15	15	14	14	14	11	12	10	10	10	10	0
10858	1	0	2	1	14	4	2	2	2	2	2	7	7	7	7	7	7	2	3	3	1	2	2	1
10859	1	1	1	2	2	3	4	2	2	2	2	7	7	6	6	6	7	0	5	7	0	7	0	0
10860	3	0	2	2	5	2	2	2	2	2	2	10	9	9	8	9	9	4	3	7	8	3	10	0
10861	3	0	2	2	12	2	2	2	2	2	2	10	10	11	10	11	11	8	6	5	8	7	9	0
10862	1	1	2	1	2	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
10863	5	0	3	2	14	2	2	2	2	2	2	12	12	12	11	11	10	8	8	6	5	5	5	0
10864	9	1	3	1	14	3	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
10865	1	1	2	1	1	2	2	2	2	2	2	7	7	7	7	7	1	5	4	3	0	0	0	0
10866	7	0	1	2	5	0	0	0	0	0	0	2	2	5	2	1	1	2	11	3	0	0	2	0
10867	14	1	1	1	11	0	0	0	0	0	0	3	1	1	1	1	2	0	0	0	0	1	0	0
10868	7	0	2	1	10	1	1	1	1	1	1	2	6	3	2	2	5	12	2	2	4	11	11	0
10869	12	0	2	1	12	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1
